rank,entropy_bits,sequence
149,10.350574,tores ladin
150,10.350574,tarin lodes
151,10.350574,lodes tarin
152,10.350574,ladin tores
153,10.350356,tared loins
154,10.350356,tains lored
155,10.350356,lored tains
156,10.350356,loins tared
157,10.349850,tines carlo
158,10.349850,carlo tines
159,10.349719,laten doris
160,10.349719,larin dotes
161,10.349719,dotes larin
162,10.349719,doris laten
163,10.349702,maint lores
164,10.349702,lores maint
165,10.349551,tarns moile
166,10.349551,tails morne
167,10.349551,morne tails
168,10.349551,moile tarns
169,10.348780,colen airts
170,10.348780,airts colen
171,10.348255,talcs norie
172,10.348255,norie talcs
173,10.348048,laine dorts
174,10.348048,dorts laine
175,10.347227,tores danli
176,10.347227,danli tores
177,10.346216,toils paren
178,10.346216,paren toils
179,10.345836,tains morel
180,10.345836,morel tains
181,10.345118,linos carte
182,10.345118,carte linos
183,10.345045,tarie clons
184,10.345045,clons tarie
185,10.344507,torcs laine
186,10.344507,laine torcs
187,10.342527,rails donet
188,10.342527,donet rails
189,10.342111,lirot danes
190,10.342111,danes lirot
191,10.342008,norit males
192,10.342008,naris molet
193,10.342008,molet naris
194,10.342008,males norit
195,10.342004,toled naris
196,10.342004,naris toled
197,10.341428,solen dairt
198,10.341428,dairt solen
199,10.341030,nilot cares
200,10.341030,cares nilot
201,10.340796,toric lanes
202,10.340796,tonic lares
203,10.340796,lares tonic
204,10.340796,lanes toric
205,10.340560,lairs donet
206,10.340560,donet lairs
207,10.339820,noils carte
208,10.339820,carte noils
209,10.338461,liras donet
210,10.338461,donet liras
211,10.338456,tores lamin
212,10.338456,tomin lares
213,10.338456,tomes larin
214,10.338456,tamis loren
215,10.338456,loren tamis
216,10.338456,larin tomes
217,10.338456,lares tomin
218,10.338456,lamin tores
219,10.337466,rails conte
220,10.337466,conte rails
221,10.336535,lairs conte
222,10.336535,conte lairs
223,10.336237,roles daint
224,10.336237,daint roles
225,10.336043,talis crone
226,10.336043,crone talis
227,10.335947,taler cions
228,10.335947,cions taler
229,10.334629,talon mires
230,10.334629,mires talon
231,10.333613,tairn moles
232,10.333613,moles tairn
233,10.333399,roles manit
234,10.333399,ranis molet
235,10.333399,molet ranis
236,10.333399,manit roles
237,10.332976,liras conte
238,10.332976,conte liras
239,10.332816,tared lions
240,10.332816,lions tared
241,10.331882,taels corin
242,10.331882,corin taels
243,10.331043,toles ranid
244,10.331043,toled ranis
245,10.331043,ranis toled
246,10.331043,ranid toles
247,10.330929,toral dines
248,10.330929,tires donal
249,10.330929,donal tires
250,10.330929,dines toral
251,10.330681,talon cries
252,10.330681,cries talon
253,10.329153,saint lored
254,10.329153,lored saint
255,10.328738,tored nails
256,10.328738,tared noils
257,10.328738,noils tared
258,10.328738,nails tored
259,10.328549,tores milan
260,10.328549,toran miles
261,10.328549,tolan mires
262,10.328549,tiles moran
263,10.328549,moran tiles
264,10.328549,mires tolan
265,10.328549,miles toran
266,10.328549,milan tores
267,10.328529,rotes calin
268,10.328529,rates colin
269,10.328529,colin rates
270,10.328529,calin rotes
271,10.328185,nares cloit
272,10.328185,cloit nares
273,10.328141,lanes droit
274,10.328141,droit lanes
275,10.328128,sorel maint
276,10.328128,saint morel
277,10.328128,morel saint
278,10.328128,maint sorel
279,10.326341,talis moner
280,10.326341,moner talis
281,10.326183,silen corta
282,10.326183,corta silen
283,10.324758,tired salon
284,10.324758,tiled saron
285,10.324758,talon sired
286,10.324758,sired talon
287,10.324758,saron tiled
288,10.324758,salon tired
289,10.324063,tiros lance
290,10.324063,lance tiros
291,10.323919,norie malts
292,10.323919,malts norie
293,10.323542,taros lined
294,10.323542,tared linos
295,10.323542,linos tared
296,10.323542,lined taros
297,10.322701,somet larin
298,10.322701,larin somet
299,10.322367,telos darin
300,10.322367,darin telos
301,10.322230,motes larin
302,10.322230,mores latin
303,10.322230,matin lores
304,10.322230,lores matin
305,10.322230,latin mores
306,10.322230,larin motes
307,10.321981,tarde loins
308,10.321981,loins tarde
309,10.321863,lerot canis
310,10.321863,lenis carot
311,10.321863,carot lenis
312,10.321863,canis lerot
313,10.321862,toile narcs
314,10.321862,narcs toile
315,10.321566,nilot dares
316,10.321566,dares nilot
317,10.321434,tolas cerin
318,10.321434,teras colin
319,10.321434,colin teras
320,10.321434,cerin tolas
321,10.321400,point lares
322,10.321400,paint lores
323,10.321400,lores paint
324,10.321400,lares point
325,10.321141,toran ceils
326,10.321141,ceils toran
327,10.321140,morts laine
328,10.321140,laine morts
329,10.321112,taros cline
330,10.321112,cline taros
331,10.320481,molet airns
332,10.320481,airns molet
333,10.320172,lines corta
334,10.320172,corta lines
335,10.320059,norit laces
336,10.320059,laces norit
337,10.319931,roils dante
338,10.319931,dante roils
339,10.319717,talis ronde
340,10.319717,ronde talis
341,10.319196,morat lines
342,10.319196,moras linet
343,10.319196,linet moras
344,10.319196,lines morat
345,10.319176,trios canel
346,10.319176,triol canes
347,10.319176,canes triol
348,10.319176,canel trios
349,10.319034,tones laird
350,10.319034,toned lairs
351,10.319034,lairs toned
352,10.319034,laird tones
353,10.319029,roils manet
354,10.319029,manet roils
355,10.318501,toned rails
356,10.318501,rails toned
357,10.318402,toled airns
358,10.318402,airns toled
359,10.318078,tairn cloes
360,10.318078,cloes tairn
361,10.318062,sinto carle
362,10.318062,carle sinto
363,10.317942,minot lares
364,10.317942,maros linet
365,10.317942,manes lirot
366,10.317942,lirot manes
367,10.317942,linet maros
368,10.317942,lares minot
369,10.317805,silen morat
370,10.317805,morat silen
371,10.317483,laten coirs
372,10.317483,coirs laten
373,10.317124,toras lined
374,10.317124,toned liras
375,10.317124,liras toned
376,10.317124,lined toras
377,10.316501,toils rance
378,10.316501,rance toils
379,10.316432,roles maint
380,10.316432,rains molet
381,10.316432,molet rains
382,10.316432,maint roles
383,10.316253,toled rains
384,10.316253,rains toled
385,10.315947,tilde saron
386,10.315947,saron tilde
387,10.315134,laton cires
388,10.315134,laron cites
389,10.315134,cites laron
390,10.315134,cires laton
391,10.315051,sarin clote
392,10.315051,clote sarin
393,10.314788,tenio carls
394,10.314788,carls tenio
395,10.314766,tries colan
396,10.314766,trias colen
397,10.314766,tolan cries
398,10.314766,cries tolan
399,10.314766,colen trias
400,10.314766,colan tries
401,10.314360,polit nares
402,10.314360,pales norit
403,10.314360,norit pales
404,10.314360,nares polit
405,10.313410,tarin holes
406,10.313410,holes tarin
407,10.313314,tairn soled
408,10.313314,soled tairn
409,10.312885,toner laics
410,10.312885,laics toner
411,10.312882,telia corns
412,10.312882,corns telia
413,10.312816,tones marli
414,10.312816,marli tones
415,10.312396,tines calor
416,10.312396,tiler canos
417,10.312396,canos tiler
418,10.312396,calor tines
419,10.312243,soler manit
420,10.312243,sanit moler
421,10.312243,moler sanit
422,10.312243,manit soler
423,10.311992,tales curin
424,10.311992,curin tales
425,10.311969,toran deils
426,10.311969,deils toran
427,10.311779,teals corin
428,10.311779,corin teals
429,10.311751,toner lacis
430,10.311751,lacis toner
431,10.311344,talon dries
432,10.311344,dries talon
433,10.311278,sarod linet
434,10.311278,saned lirot
435,10.311278,lirot saned
436,10.311278,linet sarod
437,10.310981,train coles
438,10.310981,toles crain
439,10.310981,crain toles
440,10.310981,coles train
441,10.310940,talis borne
442,10.310940,borne talis
443,10.310912,toner mails
444,10.310912,tails moner
445,10.310912,moner tails
446,10.310912,mails toner
447,10.310801,trone dalis
448,10.310801,talis drone
449,10.310801,drone talis
450,10.310801,dalis trone
451,10.310776,soler daint
452,10.310776,daint soler
453,10.310674,tolan sired
454,10.310674,tired solan
455,10.310674,solan tired
456,10.310674,sired tolan
457,10.310612,tarin boles
458,10.310612,boles tarin
459,10.309551,toran delis
460,10.309551,delis toran
461,10.309471,toles naric
462,10.309471,tales noric
463,10.309471,noric tales
464,10.309471,naric toles
465,10.308839,tairn poles
466,10.308839,poles tairn
467,10.308095,riots canel
468,10.308095,canel riots
469,10.308056,tairn lodes
470,10.308056,lodes tairn
471,10.308045,lotan cires
472,10.308045,loran cites
473,10.308045,lites coran
474,10.308045,coran lites
475,10.308045,cites loran
476,10.308045,cires lotan
477,10.307275,toral mines
478,10.307275,tonal mires
479,10.307275,tires monal
480,10.307275,tines moral
481,10.307275,moral tines
482,10.307275,monal tires
483,10.307275,mires tonal
484,10.307275,mines toral
485,10.307243,tiros laden
486,10.307243,tides laron
487,10.307243,laron tides
488,10.307243,laden tiros
489,10.307226,tarde lions
490,10.307226,lions tarde
491,10.307074,senit carol
492,10.307074,carol senit
493,10.306916,tarie sonly
494,10.306916,sonly tarie
495,10.306672,norit lades
496,10.306672,lades norit
497,10.306041,sline carot
498,10.306041,carot sline
499,10.305917,loris denat
500,10.305917,denat loris
501,10.305724,torcs linea
502,10.305724,linea torcs
503,10.305707,tains moler
504,10.305707,moler tains
505,10.305550,tunis carle
506,10.305550,carle tunis
507,10.305351,tarns louie
508,10.305351,louie tarns
509,10.304838,orlet canis
510,10.304838,canis orlet
511,10.304793,lerot cains
512,10.304793,cains lerot
513,10.304576,tains ceorl
514,10.304576,ceorl tains
515,10.304522,talus norie
516,10.304522,norie talus
517,10.304519,tiros lande
518,10.304519,tarde linos
519,10.304519,linos tarde
520,10.304519,lande tiros
521,10.304445,toner palis
522,10.304445,palis toner
523,10.304440,trail cones
524,10.304440,cones trail
525,10.304268,slote darin
526,10.304268,darin slote
527,10.303695,loins cerat
528,10.303695,cerat loins
529,10.303458,laten crois
530,10.303458,crois laten
531,10.302814,ratel coins
532,10.302814,coins ratel
533,10.302727,tonic rales
534,10.302727,rales tonic
535,10.302222,saron delit
536,10.302222,delit saron
537,10.302135,tairn socle
538,10.302135,socle tairn
539,10.301687,toral denis
540,10.301687,denis toral
541,10.301410,tiros naled
542,10.301410,naled tiros
543,10.300939,tenla doris
544,10.300939,doris tenla
545,10.300395,norit lames
546,10.300395,lames norit
547,10.300284,poret nails
548,10.300284,nails poret
549,10.300117,toras cline
550,10.300117,cline toras
551,10.300072,toile nards
552,10.300072,tarde noils
553,10.300072,noils tarde
554,10.300072,nards toile
555,10.300032,tries conal
556,10.300032,trial cones
557,10.300032,tonal cries
558,10.300032,cries tonal
559,10.300032,cones trial
560,10.300032,conal tries
561,10.299750,iortn dales
562,10.299750,dales iortn
563,10.299733,linea dorts
564,10.299733,dorts linea
565,10.299360,laron dites
566,10.299360,dites laron
567,10.298971,torus laine
568,10.298971,laine torus
569,10.298743,terns dolia
570,10.298743,dolia terns
571,10.298716,triol danes
572,10.298716,danes triol
573,10.298498,saron licet
574,10.298498,licet saron
575,10.298060,saron clite
576,10.298060,clite saron
577,10.297401,toran piles
578,10.297401,piles toran
579,10.296869,tolan dries
580,10.296869,dries tolan
581,10.296856,tomin rales
582,10.296856,rales tomin
583,10.296839,tores lapin
584,10.296839,topes larin
585,10.296839,tarin lopes
586,10.296839,tapis loren
587,10.296839,tapen loris
588,10.296839,loris tapen
589,10.296839,loren tapis
590,10.296839,lopes tarin
591,10.296839,larin topes
592,10.296839,lapin tores
593,10.296783,tides loran
594,10.296783,loran tides
595,10.296728,ratel donis
596,10.296728,donis ratel
597,10.296490,telos cairn
598,10.296490,cairn telos
599,10.296211,toles aurin
600,10.296211,aurin toles
601,10.296117,taroc lines
602,10.296117,lines taroc
603,10.296039,riant coles
604,10.296039,coles riant
605,10.295894,saner cloit
606,10.295894,cloit saner
607,10.295823,pores latin
608,10.295823,patin lores
609,10.295823,paten loris
610,10.295823,loris paten
611,10.295823,lores patin
612,10.295823,latin pores
613,10.295494,salem norit
614,10.295494,norit salem
615,10.295424,sorel paint
616,10.295424,paint sorel
617,10.295379,loins cater
618,10.295379,later coins
619,10.295379,coins later
620,10.295379,cater loins
621,10.295287,terna coils
622,10.295287,coils terna
623,10.295021,tores luian
624,10.295021,luian tores
625,10.294809,tores linac
626,10.294809,linac tores
627,10.294536,satin lored
628,10.294536,lored satin
629,10.294170,torse calin
630,10.294170,tarse colin
631,10.294170,colin tarse
632,10.294170,calin torse
633,10.293699,serin colat
634,10.293699,colat serin
635,10.293388,doris anlet
636,10.293388,anlet doris
637,10.293355,salue norit
638,10.293355,norit salue
639,10.293346,lines croat
640,10.293346,croat lines
641,10.293291,nitos carle
642,10.293291,carle nitos
643,10.292865,notre dalis
644,10.292865,dalis notre
645,10.292644,senit carlo
646,10.292644,carlo senit
647,10.292616,corns aliet
648,10.292616,aliet corns
649,10.292553,talcs noire
650,10.292553,noire talcs
651,10.292465,tails crone
652,10.292465,crone tails
653,10.292423,nilot mares
654,10.292423,mares nilot
655,10.291979,tarin goles
656,10.291979,goles tarin
657,10.291869,times laron
658,10.291869,taros limen
659,10.291869,limen taros
660,10.291869,laron times
661,10.291394,solen barit
662,10.291394,barit solen
663,10.291185,rants moile
664,10.291185,rails monte
665,10.291185,monte rails
666,10.291185,moile rants
667,10.291000,loins derat
668,10.291000,derat loins
669,10.290906,monte lairs
670,10.290906,lairs monte
671,10.290903,toral since
672,10.290903,since toral
673,10.290809,lions cerat
674,10.290809,cerat lions
675,10.290607,tones parli
676,10.290607,parli tones
677,10.290605,train doles
678,10.290605,toles drain
679,10.290605,drain toles
680,10.290605,doles train
681,10.290549,naris clote
682,10.290549,clote naris
683,10.290512,morae lints
684,10.290512,monte liras
685,10.290512,liras monte
686,10.290512,lints morae
687,10.290495,trois lance
688,10.290495,lance trois
689,10.290358,pirot lanes
690,10.290358,panes lirot
691,10.290358,lirot panes
692,10.290358,lanes pirot
693,10.290280,rotls manie
694,10.290280,manie rotls
695,10.290254,toile rands
696,10.290254,tails ronde
697,10.290254,ronde tails
698,10.290254,rands toile
699,10.290186,taroc silen
700,10.290186,silen taroc
701,10.290137,sarin culet
702,10.290137,salet curin
703,10.290137,curin salet
704,10.290137,culet sarin
705,10.290068,soter calin
706,10.290068,calin soter
707,10.290058,toner pails
708,10.290058,pails toner
709,10.289906,tiros panel
710,10.289906,tines parol
711,10.289906,parol tines
712,10.289906,panel tiros
713,10.289837,salet noric
714,10.289837,noric salet
715,10.289806,loren ditas
716,10.289806,loran dites
717,10.289806,dites loran
718,10.289806,ditas loren
719,10.289760,roles paint
720,10.289760,rales point
721,10.289760,point rales
722,10.289760,paint roles
723,10.289749,lines coart
724,10.289749,coart lines
725,10.289589,sanit ceorl
726,10.289589,ceorl sanit
727,10.289460,soler maint
728,10.289460,saint moler
729,10.289460,moler saint
730,10.289460,maint soler
731,10.289370,later donis
732,10.289370,donis later
733,10.289093,ports laine
734,10.289093,parte loins
735,10.289093,loins parte
736,10.289093,laine ports
737,10.288882,sorel matin
738,10.288882,satin morel
739,10.288882,sarin motel
740,10.288882,motel sarin
741,10.288882,morel satin
742,10.288882,matin sorel
743,10.288879,toran sicle
744,10.288879,sicle toran
745,10.288871,tenor dalis
746,10.288871,dalis tenor
747,10.288533,senit coral
748,10.288533,coral senit
749,10.288486,toran sidle
750,10.288486,sidle toran
751,10.288225,riles donat
752,10.288225,donat riles
753,10.287772,ranis clote
754,10.287772,clote ranis
755,10.287482,tules darin
756,10.287482,darin tules
757,10.287371,tired loans
758,10.287371,loans tired
759,10.286955,tored sinal
760,10.286955,tonal sired
761,10.286955,tined soral
762,10.286955,soral tined
763,10.286955,sired tonal
764,10.286955,sinal tored
765,10.286721,tarns oiled
766,10.286721,oiled tarns
767,10.286487,trois laden
768,10.286487,laden trois
769,10.286093,taels morin
770,10.286093,morin taels
771,10.285293,talis rouen
772,10.285293,rouen talis
773,10.285255,silen coart
774,10.285255,coart silen
775,10.285163,cores altin
776,10.285163,altin cores
777,10.285022,noils cerat
778,10.285022,cerat noils
779,10.284997,tarin melos
780,10.284997,melos tarin
781,10.284642,sanit borel
782,10.284642,borel sanit
783,10.284523,trina coles
784,10.284523,coles trina
785,10.284277,ratel cions
786,10.284277,cions ratel
787,10.283990,reoil cants
788,10.283990,cants reoil
789,10.283936,tails rouen
790,10.283936,rouen tails
791,10.283796,solen pairt
792,10.283796,pairt solen
793,10.283733,taler dinos
794,10.283733,dinos taler
795,10.283543,roles matin
796,10.283543,matin roles
797,10.282951,tamis loner
798,10.282951,loner tamis
799,10.282865,dorts alien
800,10.282865,alien dorts
801,10.282834,tones drail
802,10.282834,drail tones
803,10.282753,sanit poler
804,10.282753,saner polit
805,10.282753,polit saner
806,10.282753,poler sanit
807,10.282136,trine colas
808,10.282136,tolas crine
809,10.282136,crine tolas
810,10.282136,colas trine
811,10.281881,monel airts
812,10.281881,airts monel
813,10.281351,tains poler
814,10.281351,poler tains
815,10.281062,notes larid
816,10.281062,larid notes
817,10.280953,teloi carns
818,10.280953,carns teloi
819,10.280894,liane dorts
820,10.280894,dorts liane
821,10.280894,samel norit
822,10.280894,norit samel
823,10.280793,tries donal
824,10.280793,tonal dries
825,10.280793,dries tonal
826,10.280793,donal tries
827,10.280403,senit calor
828,10.280403,calor senit
829,10.280370,samen lirot
830,10.280370,lirot samen
831,10.280194,tores liman
832,10.280194,toras limen
833,10.280194,toran limes
834,10.280194,times loran
835,10.280194,loran times
836,10.280194,limes toran
837,10.280194,limen toras
838,10.280194,liman tores
839,10.279835,tores linda
840,10.279835,tinea lords
841,10.279835,lords tinea
842,10.279835,linda tores
843,10.279774,tores pinal
844,10.279774,toral pines
845,10.279774,tines poral
846,10.279774,poral tines
847,10.279774,pines toral
848,10.279774,pinal tores
849,10.279406,norit claes
850,10.279406,claes norit
851,10.279236,slirt canoe
852,10.279236,canoe slirt
853,10.278904,telar coins
854,10.278904,coins telar
855,10.278865,tardo silen
856,10.278865,silen tardo
857,10.278678,turio lanes
858,10.278678,lanes turio
859,10.278614,torcs alien
860,10.278614,alien torcs
861,10.278261,lenis corta
862,10.278261,corta lenis
863,10.278220,sunil caret
864,10.278220,caret sunil
865,10.278201,troic lanes
866,10.278201,lanes troic
867,10.278106,donis caret
868,10.278106,caret donis
869,10.277929,telar donis
870,10.277929,donis telar
871,10.277891,toran melis
872,10.277891,melis toran
873,10.277853,morat lenis
874,10.277853,menat loris
875,10.277853,loris menat
876,10.277853,lenis morat
877,10.277724,torcs liane
878,10.277724,liane torcs
879,10.277644,teras conli
880,10.277644,conli teras
881,10.277573,tains borel
882,10.277573,borel tains
883,10.277522,relot canis
884,10.277522,relit canos
885,10.277522,canos relit
886,10.277522,canis relot
887,10.277419,morts linea
888,10.277419,linea morts
889,10.277410,trois panel
890,10.277410,panel trois
891,10.277376,toile barns
892,10.277376,tails borne
893,10.277376,borne tails
894,10.277376,barns toile
895,10.277029,litre canos
896,10.277029,canos litre
897,10.276936,sapit loren
898,10.276936,loren sapit
899,10.276888,silen croat
900,10.276888,croat silen
901,10.276751,loins baret
902,10.276751,baret loins
903,10.276749,manis lerot
904,10.276749,lerot manis
905,10.276729,norit hales
906,10.276729,hales norit
907,10.275995,toils denar
908,10.275995,denar toils
909,10.275988,toles dinar
910,10.275988,tolas diner
911,10.275988,tiles donar
912,10.275988,tiler donas
913,10.275988,donas tiler
914,10.275988,donar tiles
915,10.275988,diner tolas
916,10.275988,dinar toles
917,10.275969,lions cater
918,10.275969,later cions
919,10.275969,cions later
920,10.275969,cater lions
921,10.275900,naris motel
922,10.275900,motel naris
923,10.275852,toils nacre
924,10.275852,nacre toils
925,10.275640,loren baits
926,10.275640,baits loren
927,10.275076,rials donet
928,10.275076,donet rials
929,10.274581,tears colin
930,10.274581,colin tears
931,10.274543,ramet loins
932,10.274543,loins ramet
933,10.274531,parte lions
934,10.274531,lions parte
935,10.274378,loins dater
936,10.274378,dater loins
937,10.274196,noils derat
938,10.274196,derat noils
939,10.274120,tones clair
940,10.274120,clair tones
941,10.273798,teals morin
942,10.273798,morin teals
943,10.273708,linos cerat
944,10.273708,cerat linos
945,10.273690,siren malto
946,10.273690,malto siren
947,10.273595,train moles
948,10.273595,moles train
949,10.273566,leant doris
950,10.273566,doris leant
951,10.273075,sarin golet
952,10.273075,golet sarin
953,10.273050,toile harns
954,10.273050,harns toile
955,10.272623,loden airts
956,10.272623,airts loden
957,10.272611,toner laius
958,10.272611,laius toner
959,10.272424,triol manes
960,10.272424,manes triol
961,10.272398,trone lacis
962,10.272398,lacis trone
963,10.272381,mites laron
964,10.272381,mires laton
965,10.272381,laton mires
966,10.272381,laron mites
967,10.272191,noils cater
968,10.272191,cater noils
969,10.272152,tardo lines
970,10.272152,lines tardo
971,10.272043,tiles narco
972,10.272043,narco tiles
973,10.271983,trois naled
974,10.271983,naled trois
975,10.271928,slite coran
976,10.271928,coran slite
977,10.271916,lions derat
978,10.271916,derat lions
979,10.271451,ranis motel
980,10.271451,motel ranis
981,10.271354,sorda linet
982,10.271354,linet sorda
983,10.271274,donet arils
984,10.271274,arils donet
985,10.271224,trois lande
986,10.271224,lande trois
987,10.271219,riant doles
988,10.271219,doles riant
989,10.271156,toner salic
990,10.271156,taler sonic
991,10.271156,sonic taler
992,10.271156,salic toner
993,10.271034,males iortn
994,10.271034,iortn males
995,10.270671,notes carli
996,10.270671,carli notes
997,10.270627,laton cries
998,10.270627,cries laton
999,10.270504,tails drone
1000,10.270504,drone tails
1001,10.270443,rales minot
1002,10.270443,minot rales
1003,10.270288,torma lines
1004,10.270288,lines torma
1005,10.270224,riles canto
1006,10.270224,canto riles
1007,10.270160,norit bales
1008,10.270160,bales norit
1009,10.270091,tried salon
1010,10.270091,salon tried
1011,10.269900,donis carte
1012,10.269900,carte donis
1013,10.269744,torma silen
1014,10.269744,tirma solen
1015,10.269744,solen tirma
1016,10.269744,silen torma
1017,10.269443,tarin clues
1018,10.269443,clues tarin
1019,10.269272,tamer loins
1020,10.269272,loins tamer
1021,10.268991,naris culet
1022,10.268991,culet naris
1023,10.268759,talon hires
1024,10.268759,hires talon
1025,10.268610,tores calid
1026,10.268610,toles carid
1027,10.268610,talis cored
1028,10.268610,cored talis
1029,10.268610,carid toles
1030,10.268610,calid tores
1031,10.268487,tarmi solen
1032,10.268487,solen tarmi
1033,10.268217,parte linos
1034,10.268217,linos parte
1035,10.267959,toils dearn
1036,10.267959,dearn toils
1037,10.267700,teloi darns
1038,10.267700,darns teloi
1039,10.267372,maris colet
1040,10.267372,colet maris
1041,10.267309,toner dials
1042,10.267309,dials toner
1043,10.267246,latin ceros
1044,10.267246,ceros latin
1045,10.267210,tiles racon
1046,10.267210,talon rices
1047,10.267210,rices talon
1048,10.267210,racon tiles
1049,10.267093,snite carol
1050,10.267093,carol snite
1051,10.266982,saint ceorl
1052,10.266982,ceorl saint
1053,10.266872,trina doles
1054,10.266872,doles trina
1055,10.266702,liars donet
1056,10.266702,donet liars
1057,10.266546,telia morns
1058,10.266546,morns telia
1059,10.266432,salon merit
1060,10.266432,merit salon
1061,10.266375,rotls maine
1062,10.266375,maine rotls
1063,10.266306,morne litas
1064,10.266306,litas morne
1065,10.266225,rials conte
1066,10.266225,conte rials
1067,10.266176,porte nails
1068,10.266176,parte noils
1069,10.266176,noils parte
1070,10.266176,nails porte
1071,10.266099,moran lites
1072,10.266099,mites loran
1073,10.266099,mires lotan
1074,10.266099,lotan mires
1075,10.266099,loran mites
1076,10.266099,lites moran
1077,10.265774,serta colin
1078,10.265774,colin serta
1079,10.265703,sault norie
1080,10.265703,norie sault
1081,10.265649,rotes canli
1082,10.265649,rates conli
1083,10.265649,ranli cotes
1084,10.265649,cotes ranli
1085,10.265649,conli rates
1086,10.265649,canli rotes
1087,10.265554,tiens carol
1088,10.265554,carol tiens
1089,10.265476,merat loins
1090,10.265476,loins merat
1091,10.265338,toran sicel
1092,10.265338,sicel toran
1093,10.265301,oaten dirls
1094,10.265301,dirls oaten
1095,10.265211,noire malts
1096,10.265211,malts noire
1097,10.264819,soral ceint
1098,10.264819,ceint soral
1099,10.264295,toran plies
1100,10.264295,plies toran
1101,10.264251,linus caret
1102,10.264251,linet carus
1103,10.264251,carus linet
1104,10.264251,caret linus
1105,10.264128,pares nilot
1106,10.264128,nilot pares
1107,10.264050,tenla coirs
1108,10.264050,coirs tenla
1109,10.264039,toles bairn
1110,10.264039,tairn boles
1111,10.264039,boles tairn
1112,10.264039,bairn toles
1113,10.264000,terna diols
1114,10.264000,diols terna
1115,10.263811,tules cairn
1116,10.263811,cairn tules
