rank,entropy_bits,sequence
76,13.181252,carte solid peban gaums
77,13.181137,moils daren bepat sauch
78,13.181137,daren moils bepat sauch
79,13.181043,parle doits beman cukes
80,13.181043,doits parle beman cukes
81,13.180684,solid carne bepat magus
82,13.180684,carne solid bepat magus
83,13.180581,marie colts peban gudes
84,13.180581,colts marie peban gudes
85,13.180453,saint cored belap gaums
86,13.180453,cored saint belap gaums
87,13.179966,moile darts peban cukes
88,13.179966,maile dorts peban cukes
89,13.179966,dorts maile peban cukes
90,13.179966,darts moile peban cukes
91,13.179847,torcs maine belap gudes
92,13.179847,maine torcs belap gudes
93,13.179770,tored mails peban sauch
94,13.179770,tared moils peban sauch
95,13.179770,moils tared peban sauch
96,13.179770,mails tored peban sauch
97,13.179640,sanit cored belap magus
98,13.179640,cored sanit belap magus
99,13.179234,solid carne bepat gaums
100,13.179234,carne solid bepat gaums
101,13.178785,polis carte beman gudes
102,13.178785,carte polis beman gudes
103,13.178707,parle doits beman sauch
104,13.178707,doits parle beman sauch
105,13.178632,toran belis campe gudes
106,13.178632,belis toran campe gudes
107,13.178612,polis carne bemat gudes
108,13.178612,carne polis bemat gudes
109,13.178244,tored pails beman saucy
110,13.178244,toils pared beman saucy
111,13.178244,tails pored beman saucy
112,13.178244,pored tails beman saucy
113,13.178244,pared toils beman saucy
114,13.178244,pails tored beman saucy
115,13.177835,monie carls bepat gudes
116,13.177835,carls monie bepat gudes
117,13.177412,paris donet belam sauch
118,13.177412,donet paris belam sauch
119,13.177327,solid caret peban gaums
120,13.177327,caret solid peban gaums
121,13.177189,sarin dolce bepat magus
122,13.177189,dolce sarin bepat magus
123,13.177011,paris donet melba sauch
124,13.177011,donet paris melba sauch
125,13.176751,moile darts peban sauch
126,13.176751,maile dorts peban sauch
127,13.176751,dorts maile peban sauch
128,13.176751,darts moile peban sauch
129,13.176728,maris donet belap sauch
130,13.176728,manet doris belap sauch
131,13.176728,doris manet belap sauch
132,13.176728,donet maris belap sauch
133,13.176689,solid carne bepat hamus
134,13.176689,carne solid bepat hamus
135,13.176478,morne dalis bepat sauch
136,13.176478,dalis morne bepat sauch
137,13.176431,sarin dolce bepat gaums
138,13.176431,dolce sarin bepat gaums
139,13.176203,paris donet melba chaus
140,13.176203,donet paris melba chaus
141,13.176198,ports malie henad cubes
142,13.176198,malie ports henad cubes
143,13.175675,solid caret peban magus
144,13.175675,caret solid peban magus
145,13.175477,tored mails peban saucy
146,13.175477,tared moils peban saucy
147,13.175477,moils tared peban saucy
148,13.175477,mails tored peban saucy
149,13.175411,malie corns bepat gudes
150,13.175411,corns malie bepat gudes
151,13.175260,parte donis melba cukes
152,13.175260,donis parte melba cukes
153,13.175227,moils daren bepat saucy
154,13.175227,daren moils bepat saucy
155,13.175063,monie darts belap sauch
156,13.175063,manie dorts belap sauch
157,13.175063,dorts manie belap sauch
158,13.175063,darts monie belap sauch
159,13.174827,sanit cored belay pumas
160,13.174827,cored sanit belay pumas
161,13.174825,torcs manie belap gudes
162,13.174825,manie torcs belap gudes
163,13.174348,poret mails benda sauch
164,13.174348,mails poret benda sauch
165,13.174322,parte donis belam sauch
166,13.174322,donis parte belam sauch
167,13.174108,topis carne melba gudes
168,13.174108,carne topis melba gudes
169,13.173681,torcs malie peban gudes
170,13.173681,malie torcs peban gudes
171,13.173659,parle doits beman saucy
172,13.173659,doits parle beman saucy
173,13.173423,saint cored belap hamus
174,13.173423,cored saint belap hamus
175,13.173348,topis carne belam gudes
176,13.173348,carne topis belam gudes
177,13.172852,porte dalis heman cubes
178,13.172852,dalis porte heman cubes
179,13.172849,pores daint belam sauch
180,13.172849,point dares belam sauch
181,13.172849,dares point belam sauch
182,13.172849,daint pores belam sauch
183,13.172622,polit cares dinah baume
184,13.172622,polis caret dinah baume
185,13.172622,paris colet dinah baume
186,13.172622,colet paris dinah baume
187,13.172622,caret polis dinah baume
188,13.172622,cares polit dinah baume
189,13.172602,parte donis belam cukes
190,13.172602,donis parte belam cukes
191,13.172545,paren doits melba sauch
192,13.172545,doits paren melba sauch
193,13.172523,polit mares benda sauch
194,13.172523,paris molet benda sauch
195,13.172523,molet paris benda sauch
196,13.172523,mares polit benda sauch
197,13.172434,parte donis melba sauch
198,13.172434,donis parte melba sauch
199,13.172346,mores daint belap sauch
200,13.172346,daint mores belap sauch
201,13.172331,toned paris belam sauch
202,13.172331,paris toned belam sauch
203,13.171979,pores daint melba sauch
204,13.171979,point dares melba sauch
205,13.171979,dares point melba sauch
206,13.171979,daint pores melba sauch
207,13.171715,poret dalis beman sauch
208,13.171715,polit dares beman sauch
209,13.171715,palet doris beman sauch
210,13.171715,doris palet beman sauch
211,13.171715,dares polit beman sauch
212,13.171715,dalis poret beman sauch
213,13.171709,moile darts peban saucy
214,13.171709,maile dorts peban saucy
215,13.171709,dorts maile peban saucy
216,13.171709,darts moile peban saucy
217,13.171535,sanit cored belap hamus
218,13.171535,cored sanit belap hamus
219,13.171521,loins berat campe gudes
220,13.171521,berat loins campe gudes
221,13.171400,moils caret peban dauke
222,13.171400,caret moils peban dauke
223,13.171273,paren doits melba chaus
224,13.171273,doits paren melba chaus
225,13.171067,poret mails benda chaus
226,13.171067,mails poret benda chaus
227,13.170829,polit mares benda chaus
228,13.170829,paris molet benda chaus
229,13.170829,molet paris benda chaus
230,13.170829,mares polit benda chaus
231,13.170826,paren doits belam saucy
232,13.170826,doits paren belam saucy
233,13.170822,monie darts belap cukes
234,13.170822,manie dorts belap cukes
235,13.170822,dorts manie belap cukes
236,13.170822,darts monie belap cukes
237,13.170772,paren doits belam sauch
238,13.170772,doits paren belam sauch
239,13.170347,topis carle beman gudes
240,13.170347,carle topis beman gudes
241,13.170086,morin dales bepat sauch
242,13.170086,moles darin bepat sauch
243,13.170086,darin moles bepat sauch
244,13.170086,dales morin bepat sauch
245,13.169848,pores daint belam saucy
246,13.169848,point dares belam saucy
247,13.169848,dares point belam saucy
248,13.169848,daint pores belam saucy
249,13.169806,porte dalis beman sauch
250,13.169806,dalis porte beman sauch
251,13.169277,ports malie benda cukes
252,13.169277,malie ports benda cukes
253,13.169163,parte donis hemal cubes
254,13.169163,donis parte hemal cubes
255,13.169083,maine dorts belap sauch
256,13.169083,dorts maine belap sauch
257,13.169075,marie dolts peban sauch
258,13.169075,malie dorts peban sauch
259,13.169075,dorts malie peban sauch
260,13.169075,dolts marie peban sauch
261,13.168217,mores daint belap saucy
262,13.168217,daint mores belap saucy
263,13.168163,maine dorts belap saucy
264,13.168163,dorts maine belap saucy
265,13.167727,ports malie denay cubes
266,13.167727,malie ports denay cubes
267,13.167686,ports malie benda sauch
268,13.167686,malie ports benda sauch
269,13.167572,pores daint melba chaus
270,13.167572,point dares melba chaus
271,13.167572,dares point melba chaus
272,13.167572,daint pores melba chaus
273,13.167453,maine dorts belap cukes
274,13.167453,dorts maine belap cukes
275,13.166970,terna polis caged baume
276,13.166970,telia porns caged baume
277,13.166970,porns telia caged baume
278,13.166970,polis terna caged baume
279,13.166923,parte donis belam saucy
280,13.166923,donis parte belam saucy
281,13.166824,marie dolts peban cukes
282,13.166824,malie dorts peban cukes
283,13.166824,dorts malie peban cukes
284,13.166824,dolts marie peban cukes
285,13.166758,matie corns belap gudes
286,13.166758,corns matie belap gudes
287,13.166550,tores canid splay baume
288,13.166550,tored canis splay baume
289,13.166550,tones carid splay baume
290,13.166550,carid tones splay baume
291,13.166550,canis tored splay baume
292,13.166550,canid tores splay baume
293,13.166539,monie darts belap saucy
294,13.166539,manie dorts belap saucy
295,13.166539,dorts manie belap saucy
296,13.166539,darts monie belap saucy
297,13.165872,sarin dolce bepat hamus
298,13.165872,dolce sarin bepat hamus
299,13.165441,paris donet belam saucy
300,13.165441,donet paris belam saucy
301,13.165399,solid carte peban hamus
302,13.165399,carte solid peban hamus
303,13.165387,polit cares henad baume
304,13.165387,polis caret henad baume
305,13.165387,paris colet henad baume
306,13.165387,colet paris henad baume
307,13.165387,caret polis henad baume
308,13.165387,cares polit henad baume
309,13.165350,parte donis melba chaus
310,13.165350,donis parte melba chaus
311,13.165338,porte dalis beman saucy
312,13.165338,dalis porte beman saucy
313,13.165022,marie dolts peban saucy
314,13.165022,malie dorts peban saucy
315,13.165022,dorts malie peban saucy
316,13.165022,dolts marie peban saucy
317,13.164968,porte dalis beman cukes
318,13.164968,dalis porte beman cukes
319,13.164933,morne dalis bepat saucy
320,13.164933,dalis morne bepat saucy
321,13.164607,paren doits melba saucy
322,13.164607,doits paren melba saucy
323,13.164594,tolan peris caged baume
324,13.164594,peris tolan caged baume
325,13.164359,toned paris belam saucy
326,13.164359,paris toned belam saucy
327,13.163923,toral peins caged baume
328,13.163923,peins toral caged baume
329,13.163688,poret canis melba dauke
330,13.163688,canis poret melba dauke
331,13.163642,poret canis belam dauke
332,13.163642,canis poret belam dauke
333,13.163376,donis caret splay baume
334,13.163376,caret donis splay baume
335,13.163160,poret dalis beman saucy
336,13.163160,polit dares beman saucy
337,13.163160,palet doris beman saucy
338,13.163160,doris palet beman saucy
339,13.163160,dares polit beman saucy
340,13.163160,dalis poret beman saucy
341,13.162989,maris donet belap saucy
342,13.162989,manet doris belap saucy
343,13.162989,doris manet belap saucy
344,13.162989,donet maris belap saucy
345,13.162782,solid caret peban hamus
346,13.162782,caret solid peban hamus
347,13.162767,toran heils caped baume
348,13.162767,heils toran caped baume
349,13.162419,paris donet belam chaus
350,13.162419,donet paris belam chaus
351,13.162159,turns delia campe honey
352,13.162159,terns dulia campe honey
353,13.162159,telia durns campe honey
354,13.162159,durns telia campe honey
355,13.162159,dulia terns campe honey
356,13.162159,delia turns campe honey
357,13.162008,toran heils paced baume
358,13.162008,heils toran paced baume
359,13.160771,morin dales bepat saucy
360,13.160771,moles darin bepat saucy
361,13.160771,darin moles bepat saucy
362,13.160771,dales morin bepat saucy
363,13.160630,pores daint melba saucy
364,13.160630,point dares melba saucy
365,13.160630,dares point melba saucy
366,13.160630,daint pores melba saucy
367,13.160535,toral penis caged baume
368,13.160535,tonal peris caged baume
369,13.160535,peris tonal caged baume
370,13.160535,penis toral caged baume
371,13.160511,paren doits melba cuyas
372,13.160511,doits paren melba cuyas
373,13.160077,manit cores belap dauke
374,13.160077,cores manit belap dauke
375,13.159947,ports malie benda chaus
376,13.159947,malie ports benda chaus
377,13.159894,maris donet belap chaus
378,13.159894,manet doris belap chaus
379,13.159894,doris manet belap chaus
380,13.159894,donet maris belap chaus
381,13.159531,morne dalis bepat cukes
382,13.159531,dalis morne bepat cukes
383,13.159492,poret cains belam dauke
384,13.159492,point cares belam dauke
385,13.159492,paint cores belam dauke
386,13.159492,cores paint belam dauke
387,13.159492,cares point belam dauke
388,13.159492,cains poret belam dauke
389,13.159425,tored pails beman chaus
390,13.159425,toils pared beman chaus
391,13.159425,tails pored beman chaus
392,13.159425,pored tails beman chaus
393,13.159425,pared toils beman chaus
394,13.159425,pails tored beman chaus
395,13.159359,moils daren bepat chaus
396,13.159359,daren moils bepat chaus
397,13.159187,poret cains delay baume
398,13.159187,point cares delay baume
399,13.159187,paint cores delay baume
400,13.159187,cores paint delay baume
401,13.159187,cares point delay baume
402,13.159187,cains poret delay baume
403,13.159056,parte donis melba saucy
404,13.159056,donis parte melba saucy
405,13.158934,terns holia paced baume
406,13.158934,telia horns paced baume
407,13.158934,horns telia paced baume
408,13.158934,holia terns paced baume
409,13.158880,daint cores splay baume
410,13.158880,cores daint splay baume
411,13.158868,torah lenis caped baume
412,13.158868,lenis torah caped baume
413,13.158751,pores daint melba cuyas
414,13.158751,point dares melba cuyas
415,13.158751,dares point melba cuyas
416,13.158751,daint pores melba cuyas
417,13.158440,manit cores splay daube
418,13.158440,cores manit splay daube
419,13.158407,turns delia campe hoary
420,13.158407,terns dulia campe hoary
421,13.158407,telia durns campe hoary
422,13.158407,durns telia campe hoary
423,13.158407,dulia terns campe hoary
424,13.158407,delia turns campe hoary
425,13.158246,poret cains melba dauke
426,13.158246,point cares melba dauke
427,13.158246,paint cores melba dauke
428,13.158246,cores paint melba dauke
429,13.158246,cares point melba dauke
430,13.158246,cains poret melba dauke
431,13.158217,parle doits beman chaus
432,13.158217,doits parle beman chaus
433,13.157204,parte donis belam chaus
434,13.157204,donis parte belam chaus
435,13.156493,terns holia caped baume
436,13.156493,telia horns caped baume
437,13.156493,horns telia caped baume
438,13.156493,holia terns caped baume
439,13.156471,maris colet peban dauke
440,13.156471,colet maris peban dauke
441,13.156367,piles carot henad baume
442,13.156367,carot piles henad baume
443,13.156230,poret canis delay baume
444,13.156230,polit cares denay baume
445,13.156230,polis caret denay baume
446,13.156230,paris colet denay baume
447,13.156230,colet paris denay baume
448,13.156230,caret polis denay baume
449,13.156230,cares polit denay baume
450,13.156230,canis poret delay baume
451,13.156108,monie darts belap chaus
452,13.156108,manie dorts belap chaus
453,13.156108,dorts manie belap chaus
454,13.156108,darts monie belap chaus
455,13.155974,maint cores belap dauke
456,13.155974,cores maint belap dauke
457,13.155869,tored mails peban chaus
458,13.155869,tared moils peban chaus
459,13.155869,moils tared peban chaus
460,13.155869,mails tored peban chaus
461,13.155812,paris donet melba saucy
462,13.155812,donet paris melba saucy
463,13.155729,poret mails benda saucy
464,13.155729,mails poret benda saucy
465,13.155374,poret mails benda cuyas
466,13.155374,mails poret benda cuyas
467,13.155186,polit cares beman dauke
468,13.155186,polis caret beman dauke
469,13.155186,paris colet beman dauke
470,13.155186,colet paris beman dauke
471,13.155186,caret polis beman dauke
472,13.155186,cares polit beman dauke
473,13.154930,pores daint belam chaus
474,13.154930,point dares belam chaus
475,13.154930,dares point belam chaus
476,13.154930,daint pores belam chaus
477,13.154797,toned paris belam chaus
478,13.154797,paris toned belam chaus
479,13.154739,paren doits belam chaus
480,13.154739,doits paren belam chaus
481,13.154236,moile darts peban chaus
482,13.154236,maile dorts peban chaus
483,13.154236,dorts maile peban chaus
484,13.154236,darts moile peban chaus
485,13.154109,poret dalis beman chaus
486,13.154109,polit dares beman chaus
487,13.154109,palet doris beman chaus
488,13.154109,doris palet beman chaus
489,13.154109,dares polit beman chaus
490,13.154109,dalis poret beman chaus
491,13.153162,palet coirs henad baume
492,13.153162,pairt coles henad baume
493,13.153162,pairs colet henad baume
494,13.153162,colet pairs henad baume
495,13.153162,coles pairt henad baume
496,13.153162,coirs palet henad baume
497,13.153138,pions caret belam dauke
498,13.153138,caret pions belam dauke
499,13.152477,saint cored belam yaups
500,13.152477,cored saint belam yaups
501,13.152356,mores daint belap chaus
502,13.152356,daint mores belap chaus
503,13.152322,ports malie benda saucy
504,13.152322,malie ports benda saucy
505,13.151562,pions caret delay baume
506,13.151562,caret pions delay baume
507,13.151518,solid carne bemat yaups
508,13.151518,carne solid bemat yaups
509,13.151484,paris donet melba cuyas
510,13.151484,donet paris melba cuyas
511,13.151419,morne dalis bepat chaus
512,13.151419,dalis morne bepat chaus
513,13.151062,porte dalis beman chaus
514,13.151062,dalis porte beman chaus
515,13.150528,polit mares benda saucy
516,13.150528,paris molet benda saucy
517,13.150528,molet paris benda saucy
518,13.150528,mares polit benda saucy
519,13.150518,toils paren decay baume
520,13.150518,paren toils decay baume
521,13.149925,palet coirs beman dauke
522,13.149925,pairt coles beman dauke
523,13.149925,pairs colet beman dauke
524,13.149925,colet pairs beman dauke
525,13.149925,coles pairt beman dauke
526,13.149925,coirs palet beman dauke
527,13.149825,morin dales bepat chaus
528,13.149825,moles darin bepat chaus
529,13.149825,darin moles bepat chaus
530,13.149825,dales morin bepat chaus
531,13.149579,mairs colet peban dauke
532,13.149579,colet mairs peban dauke
533,13.149577,mores calin bepat dauke
534,13.149577,maris colen bepat dauke
535,13.149577,mares colin bepat dauke
536,13.149577,males corin bepat dauke
537,13.149577,corin males bepat dauke
538,13.149577,colin mares bepat dauke
539,13.149577,colen maris bepat dauke
540,13.149577,calin mores bepat dauke
541,13.149452,marie dolts peban chaus
542,13.149452,malie dorts peban chaus
543,13.149452,dorts malie peban chaus
544,13.149452,dolts marie peban chaus
545,13.149415,poret laics beman dauke
546,13.149415,laics poret beman dauke
547,13.149074,parte donis melba cuyas
548,13.149074,donis parte melba cuyas
549,13.149064,sanit cored belam yaups
550,13.149064,cored sanit belam yaups
551,13.148343,pions caret melba dauke
552,13.148343,caret pions melba dauke
553,13.148034,tarin copes delay baume
554,13.148034,tapes corin delay baume
555,13.148034,corin tapes delay baume
556,13.148034,copes tarin delay baume
557,13.147583,polit mares benda cuyas
558,13.147583,paris molet benda cuyas
559,13.147583,molet paris benda cuyas
560,13.147583,mares polit benda cuyas
561,13.146432,solid carte beman yaups
562,13.146432,carte solid beman yaups
563,13.146200,maine dorts belap chaus
564,13.146200,dorts maine belap chaus
565,13.145530,morel canis bepat dauke
566,13.145530,canis morel bepat dauke
567,13.144956,palet coirs denay baume
568,13.144956,pairt coles denay baume
569,13.144956,pairs colet denay baume
570,13.144956,colet pairs denay baume
571,13.144956,coles pairt denay baume
572,13.144956,coirs palet denay baume
573,13.144507,tarin copes belam dauke
574,13.144507,tapes corin belam dauke
575,13.144507,corin tapes belam dauke
576,13.144507,copes tarin belam dauke
577,13.144183,ports malie benda cuyas
578,13.144183,malie ports benda cuyas
579,13.143920,derat coils payen baume
580,13.143920,coils derat payen baume
581,13.143380,saint cored melba yaups
582,13.143380,cored saint melba yaups
583,13.143365,talis corey penda baume
584,13.143365,corey talis penda baume
585,13.142859,dines corta belam yaups
586,13.142859,corta dines belam yaups
587,13.142781,toils carpe beman dyaus
588,13.142781,toile carps beman dyaus
589,13.142781,carps toile beman dyaus
590,13.142781,carpe toils beman dyaus
591,13.142313,moils caret peban dyaus
592,13.142313,caret moils peban dyaus
593,13.142085,solid caret beman yaups
594,13.142085,caret solid beman yaups
595,13.141842,poret cains melba dyaus
596,13.141842,point cares melba dyaus
597,13.141842,paint cores melba dyaus
598,13.141842,cores paint melba dyaus
599,13.141842,cares point melba dyaus
600,13.141842,cains poret melba dyaus
601,13.141643,piles carot denay baume
602,13.141643,carot piles denay baume
603,13.141462,sarin dolce bemat yaups
604,13.141462,dolce sarin bemat yaups
605,13.141436,tenla boris campe dyaus
606,13.141436,boris tenla campe dyaus
607,13.141245,morat ceils payen daube
608,13.141245,moils cerat payen daube
609,13.141245,merat coils payen daube
610,13.141245,coils merat payen daube
611,13.141245,cerat moils payen daube
612,13.141245,ceils morat payen daube
613,13.140824,tarin poles decay baume
614,13.140824,poles tarin decay baume
615,13.140735,donat cires melba yaups
616,13.140735,cires donat melba yaups
617,13.140356,terna bolis campe dyaus
618,13.140356,bolis terna campe dyaus
619,13.140191,patin cores delay baume
620,13.140191,pates corin delay baume
621,13.140191,corin pates delay baume
622,13.140191,cores patin delay baume
623,13.139995,poret canis melba dyaus
624,13.139995,canis poret melba dyaus
625,13.139797,sanit cored melba yaups
626,13.139797,cored sanit melba yaups
627,13.139699,daint cores belah pumas
628,13.139699,cores daint belah pumas
629,13.139664,terna boils campe dyaus
630,13.139664,boils terna campe dyaus
631,13.138883,poret laics denay baume
632,13.138883,laics poret denay baume
633,13.138222,donis carte belah pumas
634,13.138222,carte donis belah pumas
635,13.137930,moils caret peban gudes
636,13.137930,caret moils peban gudes
637,13.137862,diols cerat payen baume
638,13.137862,cerat diols payen baume
639,13.137391,donis caret belah pumas
640,13.137391,caret donis belah pumas
641,13.137226,doits carne belah pumas
642,13.137226,carne doits belah pumas
643,13.137161,mires colat benda yaups
644,13.137161,colat mires benda yaups
645,13.136902,parte coils beman dyaus
646,13.136902,coils parte beman dyaus
647,13.136609,torcs maile peban dyaus
648,13.136609,toile marcs peban dyaus
649,13.136609,marcs toile peban dyaus
650,13.136609,maile torcs peban dyaus
651,13.136596,monie darts belah cukes
652,13.136596,manie dorts belah cukes
653,13.136596,dorts manie belah cukes
654,13.136596,darts monie belah cukes
655,13.136102,poret mails denay sauch
656,13.136102,mails poret denay sauch
657,13.136088,poret cains belam dyaus
658,13.136088,point cares belam dyaus
659,13.136088,paint cores belam dyaus
660,13.136088,cores paint belam dyaus
661,13.136088,cares point belam dyaus
662,13.136088,cains poret belam dyaus
663,13.136050,poret manis delay sauch
664,13.136050,pores manit delay sauch
665,13.136050,polit mares denay sauch
666,13.136050,paris molet denay sauch
667,13.136050,molet paris denay sauch
668,13.136050,mares polit denay sauch
669,13.136050,manit pores delay sauch
670,13.136050,manis poret delay sauch
671,13.135980,tored cains belah pumas
672,13.135980,tared coins belah pumas
673,13.135980,tains cored belah pumas
674,13.135980,cored tains belah pumas
675,13.135980,coins tared belah pumas
676,13.135980,cains tored belah pumas
677,13.134559,turns delia campe hokes
678,13.134559,terns dulia campe hokes
679,13.134559,telia durns campe hokes
680,13.134559,durns telia campe hokes
681,13.134559,dulia terns campe hokes
682,13.134559,delia turns campe hokes
683,13.134475,manit cores belah dupes
684,13.134475,cores manit belah dupes
685,13.134128,sanit cored belay gaums
686,13.134128,cored sanit belay gaums
687,13.133888,pares cloit denay baume
688,13.133888,cloit pares denay baume
689,13.133839,poret canis belam dyaus
690,13.133839,canis poret belam dyaus
691,13.133756,moils carte peban dyaus
692,13.133756,moile carts peban dyaus
693,13.133756,carts moile peban dyaus
694,13.133756,carte moils peban dyaus
695,13.133391,sidle carot beman yaups
696,13.133391,carot sidle beman yaups
697,13.132928,tired coals beman yaups
698,13.132928,coals tired beman yaups
699,13.132900,parle doits heman cukes
700,13.132900,doits parle heman cukes
701,13.132484,toran belis campe dyaus
702,13.132484,belis toran campe dyaus
703,13.132370,maint cores belap dyaus
704,13.132370,cores maint belap dyaus
705,13.132030,mores daint belah puces
706,13.132030,daint mores belah puces
707,13.131891,turns delia campe yogas
708,13.131891,terns dulia campe yogas
709,13.131891,telia durns campe yogas
710,13.131891,durns telia campe yogas
711,13.131891,dulia terns campe yogas
712,13.131891,delia turns campe yogas
713,13.131656,maris donet belah puces
714,13.131656,manet doris belah puces
715,13.131656,doris manet belah puces
716,13.131656,donet maris belah puces
717,13.131539,toran biles campe dyaus
718,13.131539,tiles boran campe dyaus
719,13.131539,boran tiles campe dyaus
720,13.131539,biles toran campe dyaus
721,13.131487,tored pails heman saucy
722,13.131487,toils pared heman saucy
723,13.131487,tails pored heman saucy
724,13.131487,pored tails heman saucy
725,13.131487,pared toils heman saucy
726,13.131487,pails tored heman saucy
727,13.131410,tores canid belah pumas
728,13.131410,tored canis belah pumas
729,13.131410,tones carid belah pumas
730,13.131410,carid tones belah pumas
731,13.131410,canis tored belah pumas
732,13.131410,canid tores belah pumas
733,13.131393,porte canis melba dyaus
734,13.131393,paris conte melba dyaus
735,13.131393,conte paris melba dyaus
736,13.131393,canis porte melba dyaus
737,13.131148,paris donet belah camus
738,13.131148,donet paris belah camus
739,13.130861,polis carne bemat dyaus
740,13.130861,carne polis bemat dyaus
741,13.130794,porte canis belam dyaus
742,13.130794,paris conte belam dyaus
743,13.130794,conte paris belam dyaus
744,13.130794,canis porte belam dyaus
745,13.130143,sanit cored belay magus
746,13.130143,cored sanit belay magus
747,13.130110,sired colat mange yaups
748,13.130110,colat sired mange yaups
749,13.130086,ports malie denay sauch
750,13.130086,malie ports denay sauch
751,13.129981,turns delia campe shoya
752,13.129981,terns dulia campe shoya
753,13.129981,telia durns campe shoya
754,13.129981,durns telia campe shoya
755,13.129981,dulia terns campe shoya
756,13.129981,delia turns campe shoya
757,13.129635,polit cares beman dyaus
758,13.129635,polis caret beman dyaus
759,13.129635,paris colet beman dyaus
760,13.129635,colet paris beman dyaus
761,13.129635,caret polis beman dyaus
762,13.129635,cares polit beman dyaus
763,13.129580,parle doits heman cubas
764,13.129580,doits parle heman cubas
765,13.129306,point lares decay baume
766,13.129306,paint lores decay baume
767,13.129306,lores paint decay baume
768,13.129306,lares point decay baume
769,13.129298,maris colet peban dyaus
770,13.129298,colet maris peban dyaus
771,13.129250,manit cores belap dyaus
772,13.129250,cores manit belap dyaus
773,13.129164,donis cerat hable pumas
774,13.129164,cerat donis hable pumas
775,13.129028,pions caret melba dyaus
776,13.129028,caret pions melba dyaus
777,13.128667,monie carts belap dyaus
778,13.128667,maris conte belap dyaus
779,13.128667,conte maris belap dyaus
780,13.128667,carts monie belap dyaus
781,13.128554,daren coils bepat gaums
782,13.128554,coils daren bepat gaums
783,13.128336,torcs maine belap dyaus
784,13.128336,maine torcs belap dyaus
785,13.128112,morns caite belap dyaus
786,13.128112,caite morns belap dyaus
787,13.127672,doits carle peban magus
788,13.127672,carle doits peban magus
789,13.127652,polis carte beman dyaus
790,13.127652,carte polis beman dyaus
791,13.127497,doits carle peban gaums
792,13.127497,carle doits peban gaums
793,13.127295,daren coils bepat magus
794,13.127295,coils daren bepat magus
795,13.127224,diols caret peban gaums
796,13.127224,caret diols peban gaums
797,13.127185,daren coils peaty baume
798,13.127185,coils daren peaty baume
799,13.127155,ports malie henad cukes
800,13.127155,malie ports henad cukes
801,13.127097,topis carne melba dyaus
802,13.127097,carne topis melba dyaus
803,13.126935,marie colts peban dyaus
804,13.126935,colts marie peban dyaus
805,13.126812,topis carne belam dyaus
806,13.126812,carne topis belam dyaus
807,13.126720,moils caret peban gadus
808,13.126720,caret moils peban gadus
809,13.126689,torcs manie belap dyaus
810,13.126689,manie torcs belap dyaus
