rank,entropy_bits,sequence
83,10.313314,tairn soled
84,10.313314,soled tairn
85,10.312885,toner laics
86,10.312885,laics toner
87,10.312396,tiler canos
88,10.312396,canos tiler
89,10.311969,toran deils
90,10.311969,deils toran
91,10.311751,toner lacis
92,10.311751,lacis toner
93,10.310981,train coles
94,10.310981,coles train
95,10.310912,toner mails
96,10.310912,mails toner
97,10.309551,toran delis
98,10.309551,delis toran
99,10.308839,tairn poles
100,10.308839,poles tairn
101,10.308095,riots canel
102,10.308095,canel riots
103,10.308056,tairn lodes
104,10.308056,lodes tairn
105,10.307275,toral mines
106,10.307275,mines toral
107,10.304522,talus norie
108,10.304522,norie talus
109,10.304445,toner palis
110,10.304445,palis toner
111,10.302135,tairn socle
112,10.302135,socle tairn
113,10.301687,toral denis
114,10.301687,denis toral
115,10.300939,tenla doris
116,10.300939,doris tenla
117,10.300072,toile nards
118,10.300072,nards toile
119,10.297401,toran piles
120,10.297401,piles toran
121,10.296839,tapis loren
122,10.296839,loren tapis
123,10.293388,doris anlet
124,10.293388,anlet doris
125,10.290605,train doles
126,10.290605,doles train
127,10.290254,toile rands
128,10.290254,rands toile
129,10.290058,toner pails
130,10.290058,pails toner
131,10.289806,loren ditas
132,10.289806,ditas loren
133,10.288879,toran sicle
134,10.288879,sicle toran
135,10.288486,toran sidle
136,10.288486,sidle toran
137,10.283990,reoil cants
138,10.283990,cants reoil
139,10.282136,trine colas
140,10.282136,colas trine
141,10.280194,toran limes
142,10.280194,limes toran
143,10.279774,toral pines
144,10.279774,pines toral
145,10.277891,toran melis
146,10.277891,melis toran
147,10.277522,relit canos
148,10.277522,canos relit
149,10.277376,toile barns
150,10.277376,barns toile
151,10.276936,sapit loren
152,10.276936,loren sapit
153,10.275995,toils denar
154,10.275995,denar toils
155,10.275988,tiler donas
156,10.275988,donas tiler
157,10.275640,loren baits
158,10.275640,baits loren
159,10.273595,train moles
160,10.273595,moles train
161,10.273566,leant doris
162,10.273566,doris leant
163,10.273050,toile harns
164,10.273050,harns toile
165,10.272611,toner laius
166,10.272611,laius toner
167,10.271156,toner salic
168,10.271156,salic toner
169,10.267309,toner dials
170,10.267309,dials toner
171,10.265703,sault norie
172,10.265703,norie sault
173,10.265338,toran sicel
174,10.265338,sicel toran
175,10.264295,toran plies
176,10.264295,plies toran
177,10.261241,tules noria
178,10.261241,noria tules
179,10.260827,tairn holes
180,10.260827,holes tairn
181,10.257948,taled ornis
182,10.257948,ornis taled
183,10.256052,ualis toner
184,10.256052,toner ualis
185,10.253124,relit donas
186,10.253124,donas relit
187,10.252610,train cloes
188,10.252610,cloes train
189,10.251524,talus noire
190,10.251524,noire talus
191,10.251293,saith loren
192,10.251293,loren saith
193,10.244793,toner lapis
194,10.244793,lapis toner
195,10.244624,toner bails
196,10.244624,bails toner
197,10.243417,toner hails
198,10.243417,hails toner
199,10.242753,trine molas
200,10.242753,molas trine
201,10.242058,norie latus
202,10.242058,latus norie
203,10.241510,ornis catel
204,10.241510,catel ornis
205,10.240100,train lodes
206,10.240100,lodes train
207,10.238086,manet doris
208,10.238086,doris manet
209,10.237213,train poles
210,10.237213,poles train
211,10.236977,trine coals
212,10.236977,toils crane
213,10.236977,crane toils
214,10.236977,coals trine
215,10.234647,train soled
216,10.234647,soled train
217,10.233128,doris catel
218,10.233128,catel doris
219,10.228958,toner saily
220,10.228958,saily toner
221,10.224150,toral suine
222,10.224150,suine toral
223,10.224080,yarns toile
224,10.224080,toile yarns
225,10.220645,doris canel
226,10.220645,canel doris
227,10.210779,train socle
228,10.210779,socle train
229,10.209953,tarin seoul
230,10.209953,seoul tarin
231,10.207293,sault noire
232,10.207293,noire sault
233,10.200790,noria lutes
234,10.200790,lutes noria
235,10.200295,toile carus
236,10.200295,carus toile
237,10.200214,train holes
238,10.200214,holes train
239,10.195801,lunes ariot
240,10.195801,ariot lunes
241,10.188071,noire latus
242,10.188071,latus noire
243,10.180034,tairn seoul
244,10.180034,seoul tairn
245,10.179034,urnae toils
246,10.179034,toils urnae
247,10.169150,ratio lunes
248,10.169150,lunes ratio
249,10.166606,toran lieus
250,10.166606,lieus toran
251,10.163480,tunas reoil
252,10.163480,reoil tunas
253,10.163283,saunt reoil
254,10.163283,reoil saunt
255,10.154152,trine aulos
256,10.154152,aulos trine
257,10.152980,toile duras
258,10.152980,duras toile
259,10.126859,reoil aunts
260,10.126859,aunts reoil
261,10.081634,train seoul
262,10.081634,seoul train
263,9.988213,tarie solan
264,9.988213,solan tarie
265,9.982281,toles sarin
266,9.982281,sarin toles
267,9.976925,tarin solea
268,9.976925,solea tarin
269,9.970169,sanit lores
270,9.970169,lores sanit
271,9.968167,toras laine
272,9.968167,laine toras
273,9.963274,tales noria
274,9.963274,noria tales
275,9.962903,tarie solen
276,9.962903,solen tarie
277,9.949310,salet noria
278,9.949310,noria salet
279,9.943202,tains sorel
280,9.943202,sorel tains
281,9.941672,tores laine
282,9.941672,laine tores
283,9.940406,saint lores
284,9.940406,lores saint
285,9.938874,tarie lenos
286,9.938874,lenos tarie
287,9.938461,taros linea
288,9.938461,linea taros
289,9.937601,tales norie
290,9.937601,norie tales
291,9.936760,tires salon
292,9.936760,tiles saron
293,9.936760,taros silen
294,9.936760,silen taros
295,9.936760,saron tiles
296,9.936760,salon tires
297,9.934190,sanit roles
298,9.934190,roles sanit
299,9.930939,salet norie
300,9.930939,norie salet
301,9.926696,toras silen
302,9.926696,tolas siren
303,9.926696,tires solan
304,9.926696,solan tires
305,9.926696,siren tolas
306,9.926696,silen toras
307,9.924930,saite loren
308,9.924930,loren saite
309,9.923406,tairn solea
310,9.923406,solea tairn
311,9.922711,teian lores
312,9.922711,lores teian
313,9.919441,satin lores
314,9.919441,lores satin
315,9.918001,tarie loans
316,9.918001,loans tarie
317,9.916580,toile nares
318,9.916580,nares toile
319,9.915927,tenia lores
320,9.915927,lores tenia
321,9.910816,toils saner
322,9.910816,saner toils
323,9.910523,toras linea
324,9.910523,linea toras
325,9.909057,saint roles
326,9.909057,roles saint
327,9.908684,tores sinal
328,9.908684,tines soral
329,9.908684,soral tines
330,9.908684,sinal tores
331,9.908126,toras alien
332,9.908126,alien toras
333,9.907559,tarie sloan
334,9.907559,sloan tarie
335,9.903926,tains soler
336,9.903926,soler tains
337,9.902969,solen airts
338,9.902969,airts solen
339,9.901539,tarie colas
340,9.901539,colas tarie
341,9.899309,toras liane
342,9.899309,liane toras
343,9.895821,tarie noels
344,9.895821,taels norie
345,9.895821,norie taels
346,9.895821,noels tarie
347,9.895010,tenia sorel
348,9.895010,sorel tenia
349,9.892845,toile saner
350,9.892845,saner toile
351,9.891834,tarin roles
352,9.891834,roles tarin
353,9.890180,telos sarin
354,9.890180,talis seron
355,9.890180,seron talis
356,9.890180,sarin telos
357,9.889967,tairn lores
358,9.889967,lores tairn
359,9.889885,toile sarin
360,9.889885,sarin toile
361,9.887862,tarin aloes
362,9.887862,aloes tarin
363,9.886925,tores liane
364,9.886925,liane tores
365,9.885916,toles larin
366,9.885916,talis loren
367,9.885916,loren talis
368,9.885916,larin toles
369,9.885697,tails seron
370,9.885697,seron tails
371,9.884653,larin aotes
372,9.884653,aotes larin
373,9.883841,tales noire
374,9.883841,noire tales
375,9.883513,tinea soral
376,9.883513,soral tinea
377,9.883174,satin roles
378,9.883174,roles satin
379,9.881786,tails loren
380,9.881786,loren tails
381,9.881762,tones larin
382,9.881762,larin tones
383,9.880824,teian sorel
384,9.880824,sorel teian
385,9.880706,tiles aeron
386,9.880706,aeron tiles
387,9.879562,tarie lunas
388,9.879562,lunas tarie
389,9.879202,tries salon
390,9.879202,salon tries
391,9.878817,rotas laine
392,9.878817,laine rotas
393,9.877838,tarie donas
394,9.877838,donas tarie
395,9.876916,telia saron
396,9.876916,saron telia
397,9.876850,tolas serin
398,9.876850,serin tolas
399,9.875907,tenai lores
400,9.875907,lores tenai
401,9.872990,teian roles
402,9.872990,roles teian
403,9.870581,taros liane
404,9.870581,liane taros
405,9.870439,tires sloan
406,9.870439,sloan tires
407,9.870055,saron lites
408,9.870055,lites saron
409,9.869664,salet noire
410,9.869664,noire salet
411,9.869436,tores slain
412,9.869436,slain tores
413,9.869416,taros sline
414,9.869416,sline taros
415,9.867705,taros alien
416,9.867705,alien taros
417,9.867263,tains loren
418,9.867263,loren tains
419,9.866257,tries solan
420,9.866257,trias solen
421,9.866257,solen trias
422,9.866257,solan tries
423,9.865874,toras aline
424,9.865874,aline toras
425,9.864417,tenia roles
426,9.864417,roles tenia
427,9.864172,toile naris
428,9.864172,tails norie
429,9.864172,norie tails
430,9.864172,naris toile
431,9.863718,toras anile
432,9.863718,anile toras
433,9.862724,tules sarin
434,9.862724,sarin tules
435,9.862417,tairn roles
436,9.862417,roles tairn
437,9.862244,tarin soler
438,9.862244,soler tarin
439,9.861763,sanit loren
440,9.861763,loren sanit
441,9.860524,talis senor
442,9.860524,senor talis
443,9.860061,siren lotas
444,9.860061,lotas siren
445,9.859813,tains leora
446,9.859813,leora tains
447,9.859565,sanit orles
448,9.859565,salet ornis
449,9.859565,ornis salet
450,9.859565,orles sanit
451,9.859559,tarin sulea
452,9.859559,sulea tarin
453,9.858985,tines solar
454,9.858985,tiles sonar
455,9.858985,sonar tiles
456,9.858985,solar tines
457,9.858903,tarie coles
458,9.858903,coles tarie
459,9.858628,senit carle
460,9.858628,carle senit
461,9.856990,tarie lunes
462,9.856990,lunes tarie
463,9.856432,toile earns
464,9.856432,earns toile
465,9.856195,toile ranis
466,9.856195,ranis toile
467,9.855650,tores aline
468,9.855650,aline tores
469,9.855421,train solea
470,9.855421,solea train
471,9.855227,teals norie
472,9.855227,norie teals
473,9.854731,terai solen
474,9.854731,solen terai
475,9.854257,tinea loris
476,9.854257,loris tinea
477,9.853445,taels noria
478,9.853445,noria taels
479,9.853069,toras malie
480,9.853069,tolas marie
481,9.853069,tarie molas
482,9.853069,talis morae
483,9.853069,morae talis
484,9.853069,molas tarie
485,9.853069,marie tolas
486,9.853069,malie toras
487,9.852896,talis aeron
488,9.852896,aeron talis
489,9.851378,tinea carls
490,9.851378,carls tinea
491,9.850946,toile saron
492,9.850946,saron toile
493,9.850834,tairn sorel
494,9.850834,sorel tairn
495,9.850827,tails senor
496,9.850827,senor tails
497,9.850736,sanit leora
498,9.850736,leora sanit
499,9.850322,tarie cones
500,9.850322,cones tarie
501,9.850213,rotes laine
502,9.850213,laine rotes
503,9.850156,tails aeron
504,9.850156,aeron tails
505,9.849747,tores anile
506,9.849747,anile tores
507,9.849629,toras sline
508,9.849629,sline toras
509,9.849123,sanit cores
510,9.849123,cores sanit
511,9.848331,lenis caret
512,9.848331,caret lenis
513,9.848304,tenia soler
514,9.848304,soler tenia
515,9.848186,talis norse
516,9.848186,norse talis
517,9.847297,saron aliet
518,9.847297,aliet saron
519,9.847191,sanit lures
520,9.847191,lures sanit
521,9.846312,saint loren
522,9.846312,loren saint
523,9.844888,oaten liras
524,9.844888,liras oaten
525,9.844040,talis snore
526,9.844040,snore talis
527,9.843462,taros aline
528,9.843462,aline taros
529,9.842725,salet doris
530,9.842725,doris salet
531,9.842711,talus siren
532,9.842711,siren talus
533,9.842497,toras manie
534,9.842497,manie toras
535,9.841500,tores snail
536,9.841500,snail tores
537,9.841374,tenai sorel
538,9.841374,sorel tenai
539,9.841178,tiles carne
540,9.841178,carne tiles
541,9.840860,toles reina
542,9.840860,reina toles
543,9.840797,slote naris
544,9.840797,naris slote
545,9.840144,tarie doles
546,9.840144,doles tarie
547,9.840112,teian carls
548,9.840112,carls teian
549,9.839980,toner lairs
550,9.839980,lairs toner
551,9.839408,lanes ariot
552,9.839408,ariot lanes
553,9.838705,tires alone
554,9.838705,alone tires
555,9.838303,taels noire
556,9.838303,noire taels
557,9.838273,slote ranis
558,9.838273,ranis slote
559,9.838229,toran riles
560,9.838229,riles toran
561,9.837771,toner rails
562,9.837771,rails toner
563,9.837566,teals noria
564,9.837566,noria teals
565,9.837474,teian soler
566,9.837474,soler teian
567,9.836956,tinea larus
568,9.836956,larus tinea
569,9.836323,sanit morae
570,9.836323,morae sanit
571,9.836083,toile cares
572,9.836083,cares toile
573,9.836082,tines carle
574,9.836082,carle tines
575,9.835911,taros anile
576,9.835911,anile taros
577,9.834951,tenia soral
578,9.834951,soral tenia
579,9.834006,talis noire
580,9.834006,noire talis
581,9.833578,sinal caret
582,9.833578,caret sinal
583,9.832736,tairn aloes
584,9.832736,aloes tairn
585,9.832101,telia carns
586,9.832101,tarns celia
587,9.832101,celia tarns
588,9.832101,carns telia
589,9.831586,tinea solar
590,9.831586,solar tinea
591,9.830956,tenia carls
592,9.830956,carls tenia
593,9.830132,tiles noria
594,9.830132,noria tiles
595,9.828775,rotes larin
596,9.828775,larin rotes
597,9.828629,solan arite
598,9.828629,arite solan
599,9.828616,saint leora
600,9.828616,leora saint
601,9.827153,silen carts
602,9.827153,carts silen
603,9.826701,serio laten
604,9.826701,laten serio
605,9.826374,saron alite
606,9.826374,alite saron
607,9.826372,toras maile
608,9.826372,tails morae
609,9.826372,morae tails
610,9.826372,maile toras
611,9.826007,silen ratos
612,9.826007,salon rites
613,9.826007,rites salon
614,9.826007,ratos silen
615,9.825339,tiros senal
616,9.825339,senal tiros
617,9.825105,lenis carte
618,9.825105,carte lenis
619,9.824667,surat laine
620,9.824667,laine surat
621,9.824658,teian larus
622,9.824658,larus teian
623,9.824496,tairn soler
624,9.824496,soler tairn
625,9.824441,tolas carne
626,9.824441,carne tolas
627,9.824388,trine solea
628,9.824388,solea trine
629,9.824304,soter laine
630,9.824304,laine soter
631,9.824246,sonar aliet
632,9.824246,aliet sonar
633,9.824106,santo riles
634,9.824106,riles santo
635,9.823879,seron aliet
636,9.823879,aliet seron
637,9.823321,silen carte
638,9.823321,carte silen
639,9.823244,solen arite
640,9.823244,arite solen
641,9.823182,tarsi solen
642,9.823182,solen tarsi
643,9.822772,tenai roles
644,9.822772,roles tenai
645,9.822769,ratos linea
646,9.822769,linea ratos
647,9.822753,tines leora
648,9.822753,leora tines
649,9.822239,trias loren
650,9.822239,loren trias
651,9.821881,soter nails
652,9.821881,nails soter
653,9.821791,tires anole
654,9.821791,anole tires
655,9.821604,teian lures
656,9.821604,lures teian
657,9.821099,toran lines
658,9.821099,lines toran
659,9.820969,terai salon
660,9.820969,salon terai
661,9.820967,toral lines
662,9.820967,lines toral
663,9.820343,solan artie
664,9.820343,artie solan
665,9.820034,tiros laine
666,9.820034,laine tiros
667,9.819995,toile dares
668,9.819995,dares toile
669,9.818896,saint cores
670,9.818896,cores saint
671,9.818763,saint lures
672,9.818763,lures saint
673,9.818364,telia roans
674,9.818364,roans telia
675,9.818308,sinal carte
676,9.818308,carte sinal
677,9.817947,taise loren
678,9.817947,loren taise
679,9.817270,toils rasen
680,9.817270,rasen toils
681,9.817215,toras canel
682,9.817215,toral canes
683,9.817215,canes toral
684,9.817215,canel toras
685,9.817132,sotie carls
686,9.817132,carls sotie
687,9.817125,toner liras
688,9.817125,liras toner
689,9.817019,toile rants
690,9.817019,rants toile
691,9.816571,senit carls
692,9.816571,carls senit
693,9.816378,soral caite
694,9.816378,caite soral
695,9.816229,tarie coals
696,9.816229,coals tarie
697,9.815580,tails snore
698,9.815580,snore tails
699,9.815312,solan rites
700,9.815312,silen rotas
701,9.815312,rotas silen
702,9.815312,rites solan
703,9.814945,tiler saron
704,9.814945,saron tiler
705,9.814936,toran dales
706,9.814936,tolas daren
707,9.814936,daren tolas
708,9.814936,dales toran
709,9.814603,telar canis
710,9.814603,canis telar
711,9.814455,lites aeron
712,9.814455,aeron lites
713,9.813946,talus serin
714,9.813946,serin talus
715,9.813918,terns malie
716,9.813918,malie terns
717,9.813778,tenia solar
718,9.813778,telia sonar
719,9.813778,sonar telia
720,9.813778,solar tenia
721,9.813460,tiler aeons
722,9.813460,aeons tiler
723,9.812969,torse nails
724,9.812969,tails norse
725,9.812969,norse tails
726,9.812969,nails torse
727,9.812744,terna dalis
728,9.812744,telia darns
729,9.812744,tarns delia
730,9.812744,delia tarns
731,9.812744,darns telia
732,9.812744,dalis terna
733,9.812527,solan caret
734,9.812527,caret solan
735,9.812415,toile nears
736,9.812415,teals noire
737,9.812415,noire teals
738,9.812415,nears toile
739,9.812235,serin lotas
740,9.812235,lotas serin
741,9.812011,tores malie
742,9.812011,toles marie
743,9.812011,tarie moles
744,9.812011,moles tarie
745,9.812011,marie toles
746,9.812011,malie tores
747,9.811600,sanit rules
748,9.811600,rules sanit
749,9.811585,train lores
750,9.811585,lores train
751,9.811541,solen artie
752,9.811541,artie solen
753,9.811391,linea carts
754,9.811391,carts linea
755,9.811176,serut laine
756,9.811176,laine serut
757,9.810459,lores caite
758,9.810459,caite lores
759,9.810330,tries sloan
760,9.810330,sloan tries
761,9.809638,stoae larin
762,9.809638,larin stoae
763,9.809084,tenia larus
764,9.809084,larus tenia
765,9.809013,teian cores
766,9.809013,cores teian
767,9.808917,tarin orles
768,9.808917,orles tarin
769,9.808417,sotie neral
770,9.808417,setal norie
771,9.808417,norie setal
772,9.808417,neral sotie
773,9.808236,sanit ceral
774,9.808236,ceral sanit
775,9.807339,toran saice
776,9.807339,saice toran
777,9.807253,rotas alien
778,9.807253,alien rotas
779,9.807150,liras dante
780,9.807150,dante liras
781,9.806907,tores celia
782,9.806907,toles ceria
783,9.806907,telia cores
784,9.806907,cores telia
785,9.806907,ceria toles
786,9.806907,celia tores
787,9.806898,siren altos
788,9.806898,altos siren
789,9.806873,reoil nates
790,9.806873,nates reoil
791,9.806836,tains ceral
792,9.806836,ceral tains
793,9.806775,silen darts
794,9.806775,darts silen
795,9.806769,manet liras
796,9.806769,liras manet
797,9.806740,tiros laten
798,9.806740,laten tiros
799,9.806692,tenia lures
800,9.806692,lures tenia
