rank,entropy_bits,sequence
148,10.350356,lored tains
149,10.350356,loins tared
150,10.349850,tines carlo
151,10.349850,carlo tines
152,10.349719,laten doris
153,10.349719,larin dotes
154,10.349719,dotes larin
155,10.349719,doris laten
156,10.349702,maint lores
157,10.349702,lores maint
158,10.349551,tarns moile
159,10.349551,tails morne
160,10.349551,morne tails
161,10.349551,moile tarns
162,10.348780,colen airts
163,10.348780,airts colen
164,10.348255,talcs norie
165,10.348255,norie talcs
166,10.348048,laine dorts
167,10.348048,dorts laine
168,10.347227,tores danli
169,10.347227,danli tores
170,10.346216,toils paren
171,10.346216,paren toils
172,10.345836,tains morel
173,10.345836,morel tains
174,10.345118,linos carte
175,10.345118,carte linos
176,10.345045,tarie clons
177,10.344507,torcs laine
178,10.344507,laine torcs
179,10.342527,rails donet
180,10.342527,donet rails
181,10.342111,lirot danes
182,10.342111,danes lirot
183,10.342008,norit males
184,10.342008,naris molet
185,10.342008,molet naris
186,10.342008,males norit
187,10.342004,toled naris
188,10.342004,naris toled
189,10.341428,solen dairt
190,10.341428,dairt solen
191,10.341030,cares nilot
192,10.340796,lares tonic
193,10.340796,lanes toric
194,10.340560,lairs donet
195,10.340560,donet lairs
196,10.339820,noils carte
197,10.339820,carte noils
198,10.338461,liras donet
199,10.338461,donet liras
200,10.338456,tores lamin
201,10.338456,tomes larin
202,10.338456,tamis loren
203,10.338456,loren tamis
204,10.338456,larin tomes
205,10.338456,lares tomin
206,10.337466,rails conte
207,10.337466,conte rails
208,10.336535,lairs conte
209,10.336535,conte lairs
210,10.336237,roles daint
211,10.336237,daint roles
212,10.336043,talis crone
213,10.336043,crone talis
214,10.335947,taler cions
215,10.335947,cions taler
216,10.334629,talon mires
217,10.334629,mires talon
218,10.333613,tairn moles
219,10.333613,moles tairn
220,10.333399,roles manit
221,10.333399,ranis molet
222,10.333399,molet ranis
223,10.333399,manit roles
224,10.332976,liras conte
225,10.332976,conte liras
226,10.332816,tared lions
227,10.332816,lions tared
228,10.331882,taels corin
229,10.331043,toles ranid
230,10.331043,toled ranis
231,10.331043,ranis toled
232,10.331043,ranid toles
233,10.330929,toral dines
234,10.330929,tires donal
235,10.330929,dines toral
236,10.330681,talon cries
237,10.330681,cries talon
238,10.329153,saint lored
239,10.329153,lored saint
240,10.328738,tored nails
241,10.328738,tared noils
242,10.328738,noils tared
243,10.328738,nails tored
244,10.328549,tores milan
245,10.328549,toran miles
246,10.328549,tolan mires
247,10.328549,tiles moran
248,10.328549,moran tiles
249,10.328549,mires tolan
250,10.328549,miles toran
251,10.328529,rotes calin
252,10.328529,rates colin
253,10.328529,calin rotes
254,10.328185,nares cloit
255,10.328141,lanes droit
256,10.328128,sorel maint
257,10.328128,saint morel
258,10.328128,morel saint
259,10.328128,maint sorel
260,10.326341,talis moner
261,10.326341,moner talis
262,10.326183,silen corta
263,10.326183,corta silen
264,10.324758,tired salon
265,10.324758,tiled saron
266,10.324758,talon sired
267,10.324758,sired talon
268,10.324758,saron tiled
269,10.324758,salon tired
270,10.324063,tiros lance
271,10.324063,lance tiros
272,10.323919,norie malts
273,10.323919,malts norie
274,10.323542,taros lined
275,10.323542,tared linos
276,10.323542,linos tared
277,10.323542,lined taros
278,10.322701,somet larin
279,10.322701,larin somet
280,10.322367,telos darin
281,10.322367,darin telos
282,10.322230,motes larin
283,10.322230,mores latin
284,10.322230,matin lores
285,10.322230,lores matin
286,10.322230,latin mores
287,10.322230,larin motes
288,10.321981,tarde loins
289,10.321981,loins tarde
290,10.321863,lerot canis
291,10.321863,lenis carot
292,10.321863,carot lenis
293,10.321863,canis lerot
294,10.321862,toile narcs
295,10.321862,narcs toile
296,10.321566,dares nilot
297,10.321434,tolas cerin
298,10.321434,teras colin
299,10.321434,cerin tolas
300,10.321400,paint lores
301,10.321400,lores paint
302,10.321400,lares point
303,10.321141,toran ceils
304,10.321141,ceils toran
305,10.321140,morts laine
306,10.321140,laine morts
307,10.321112,taros cline
308,10.320481,molet airns
309,10.320481,airns molet
310,10.320172,lines corta
311,10.320172,corta lines
312,10.320059,norit laces
313,10.320059,laces norit
314,10.319931,roils dante
315,10.319931,dante roils
316,10.319717,talis ronde
317,10.319717,ronde talis
318,10.319196,morat lines
319,10.319196,moras linet
320,10.319196,linet moras
321,10.319196,lines morat
322,10.319176,trios canel
323,10.319176,triol canes
324,10.319176,canes triol
325,10.319176,canel trios
326,10.319034,tones laird
327,10.319034,toned lairs
328,10.319034,lairs toned
329,10.319034,laird tones
330,10.319029,roils manet
331,10.319029,manet roils
332,10.318501,toned rails
333,10.318501,rails toned
334,10.318402,toled airns
335,10.318402,airns toled
336,10.318078,tairn cloes
337,10.318078,cloes tairn
338,10.318062,sinto carle
339,10.318062,carle sinto
340,10.317942,maros linet
341,10.317942,manes lirot
342,10.317942,lirot manes
343,10.317942,linet maros
344,10.317942,lares minot
345,10.317805,silen morat
346,10.317805,morat silen
347,10.317483,laten coirs
348,10.317483,coirs laten
349,10.317124,toras lined
350,10.317124,toned liras
351,10.317124,liras toned
352,10.317124,lined toras
353,10.316501,toils rance
354,10.316501,rance toils
355,10.316432,roles maint
356,10.316432,rains molet
357,10.316432,molet rains
358,10.316432,maint roles
359,10.316253,toled rains
360,10.316253,rains toled
361,10.315947,tilde saron
362,10.315947,saron tilde
363,10.315134,laton cires
364,10.315134,laron cites
365,10.315134,cites laron
366,10.315134,cires laton
367,10.315051,sarin clote
368,10.314788,tenio carls
369,10.314788,carls tenio
370,10.314766,tries colan
371,10.314766,trias colen
372,10.314766,tolan cries
373,10.314766,cries tolan
374,10.314766,colen trias
375,10.314766,colan tries
376,10.314360,pales norit
377,10.314360,norit pales
378,10.314360,nares polit
379,10.313410,tarin holes
380,10.313410,holes tarin
381,10.313314,tairn soled
382,10.313314,soled tairn
383,10.312885,toner laics
384,10.312885,laics toner
385,10.312882,telia corns
386,10.312882,corns telia
387,10.312816,tones marli
388,10.312816,marli tones
389,10.312396,tines calor
390,10.312396,tiler canos
391,10.312396,canos tiler
392,10.312396,calor tines
393,10.312243,soler manit
394,10.312243,sanit moler
395,10.312243,moler sanit
396,10.312243,manit soler
397,10.311992,tales curin
398,10.311969,toran deils
399,10.311969,deils toran
400,10.311779,teals corin
401,10.311751,toner lacis
402,10.311751,lacis toner
403,10.311344,talon dries
404,10.311344,dries talon
405,10.311278,sarod linet
406,10.311278,saned lirot
407,10.311278,lirot saned
408,10.311278,linet sarod
409,10.310981,train coles
410,10.310981,toles crain
411,10.310981,crain toles
412,10.310981,coles train
413,10.310940,talis borne
414,10.310940,borne talis
415,10.310912,toner mails
416,10.310912,tails moner
417,10.310912,moner tails
418,10.310912,mails toner
419,10.310801,trone dalis
420,10.310801,talis drone
421,10.310801,drone talis
422,10.310801,dalis trone
423,10.310776,soler daint
424,10.310776,daint soler
425,10.310674,tolan sired
426,10.310674,tired solan
427,10.310674,solan tired
428,10.310674,sired tolan
429,10.310612,tarin boles
430,10.310612,boles tarin
431,10.309551,toran delis
432,10.309551,delis toran
433,10.309471,toles naric
434,10.309471,tales noric
435,10.309471,naric toles
436,10.308839,tairn poles
437,10.308839,poles tairn
438,10.308095,riots canel
439,10.308095,canel riots
440,10.308056,tairn lodes
441,10.308056,lodes tairn
442,10.308045,lotan cires
443,10.308045,loran cites
444,10.308045,lites coran
445,10.308045,coran lites
446,10.308045,cites loran
447,10.308045,cires lotan
448,10.307275,toral mines
449,10.307275,tonal mires
450,10.307275,tires monal
451,10.307275,tines moral
452,10.307275,moral tines
453,10.307275,mires tonal
454,10.307275,mines toral
455,10.307243,tiros laden
456,10.307243,tides laron
457,10.307243,laron tides
458,10.307243,laden tiros
459,10.307226,tarde lions
460,10.307226,lions tarde
461,10.307074,senit carol
462,10.307074,carol senit
463,10.306916,tarie sonly
464,10.306672,norit lades
465,10.306672,lades norit
466,10.306041,sline carot
467,10.306041,carot sline
468,10.305917,loris denat
469,10.305917,denat loris
470,10.305724,torcs linea
471,10.305724,linea torcs
472,10.305707,tains moler
473,10.305707,moler tains
474,10.305550,tunis carle
475,10.305550,carle tunis
476,10.305351,tarns louie
477,10.305351,louie tarns
478,10.304838,orlet canis
479,10.304838,canis orlet
480,10.304793,lerot cains
481,10.304793,cains lerot
482,10.304576,tains ceorl
483,10.304576,ceorl tains
484,10.304522,talus norie
485,10.304522,norie talus
486,10.304519,tiros lande
487,10.304519,tarde linos
488,10.304519,linos tarde
489,10.304519,lande tiros
490,10.304445,toner palis
491,10.304445,palis toner
492,10.304440,trail cones
493,10.304440,cones trail
494,10.304268,slote darin
495,10.304268,darin slote
496,10.303695,loins cerat
497,10.303695,cerat loins
498,10.303458,laten crois
499,10.303458,crois laten
500,10.302814,ratel coins
501,10.302814,coins ratel
502,10.302727,rales tonic
503,10.302222,saron delit
504,10.302222,delit saron
505,10.302135,tairn socle
506,10.302135,socle tairn
507,10.301687,toral denis
508,10.301687,denis toral
509,10.301410,tiros naled
510,10.301410,naled tiros
511,10.300939,tenla doris
512,10.300939,doris tenla
513,10.300395,norit lames
514,10.300395,lames norit
515,10.300284,poret nails
516,10.300284,nails poret
517,10.300117,toras cline
518,10.300072,toile nards
519,10.300072,tarde noils
520,10.300072,noils tarde
521,10.300072,nards toile
522,10.300032,tries conal
523,10.300032,trial cones
524,10.300032,tonal cries
525,10.300032,cries tonal
526,10.300032,cones trial
527,10.299750,iortn dales
528,10.299750,dales iortn
529,10.299733,linea dorts
530,10.299733,dorts linea
531,10.299360,laron dites
532,10.299360,dites laron
533,10.298971,torus laine
534,10.298971,laine torus
535,10.298743,terns dolia
536,10.298743,dolia terns
537,10.298716,triol danes
538,10.298716,danes triol
539,10.298498,saron licet
540,10.298498,licet saron
541,10.298060,saron clite
542,10.298060,clite saron
543,10.297401,toran piles
544,10.297401,piles toran
545,10.296869,tolan dries
546,10.296869,dries tolan
547,10.296856,rales tomin
548,10.296839,tores lapin
549,10.296839,topes larin
550,10.296839,tarin lopes
551,10.296839,tapis loren
552,10.296839,tapen loris
553,10.296839,loris tapen
554,10.296839,loren tapis
555,10.296839,lopes tarin
556,10.296839,larin topes
557,10.296783,tides loran
558,10.296783,loran tides
559,10.296728,ratel donis
560,10.296728,donis ratel
561,10.296490,telos cairn
562,10.296490,cairn telos
563,10.296211,toles aurin
564,10.296211,aurin toles
565,10.296117,taroc lines
566,10.296117,lines taroc
567,10.296039,riant coles
568,10.296039,coles riant
569,10.295894,saner cloit
570,10.295823,pores latin
571,10.295823,paten loris
572,10.295823,loris paten
573,10.295823,lores patin
574,10.295823,latin pores
575,10.295494,salem norit
576,10.295494,norit salem
577,10.295424,sorel paint
578,10.295424,paint sorel
579,10.295379,loins cater
580,10.295379,later coins
581,10.295379,coins later
582,10.295379,cater loins
583,10.295287,terna coils
584,10.295287,coils terna
585,10.295021,tores luian
586,10.295021,luian tores
587,10.294809,tores linac
588,10.294536,satin lored
589,10.294536,lored satin
590,10.294170,torse calin
591,10.294170,tarse colin
592,10.294170,calin torse
593,10.293699,serin colat
594,10.293699,colat serin
595,10.293388,doris anlet
596,10.293388,anlet doris
597,10.293355,salue norit
598,10.293355,norit salue
599,10.293346,lines croat
600,10.293346,croat lines
601,10.293291,nitos carle
602,10.293291,carle nitos
603,10.292865,notre dalis
604,10.292865,dalis notre
605,10.292644,senit carlo
606,10.292644,carlo senit
607,10.292616,corns aliet
608,10.292616,aliet corns
609,10.292553,talcs noire
610,10.292553,noire talcs
611,10.292465,tails crone
612,10.292465,crone tails
613,10.292423,mares nilot
614,10.291979,tarin goles
615,10.291979,goles tarin
616,10.291869,times laron
617,10.291869,taros limen
618,10.291869,laron times
619,10.291394,solen barit
620,10.291394,barit solen
621,10.291185,rants moile
622,10.291185,rails monte
623,10.291185,monte rails
624,10.291185,moile rants
625,10.291000,loins derat
626,10.291000,derat loins
627,10.290906,monte lairs
628,10.290906,lairs monte
629,10.290903,toral since
630,10.290903,since toral
631,10.290809,lions cerat
632,10.290809,cerat lions
633,10.290607,tones parli
634,10.290607,parli tones
635,10.290605,train doles
636,10.290605,toles drain
637,10.290605,drain toles
638,10.290605,doles train
639,10.290549,naris clote
640,10.290512,morae lints
641,10.290512,monte liras
642,10.290512,liras monte
643,10.290512,lints morae
644,10.290495,trois lance
645,10.290495,lance trois
646,10.290358,panes lirot
647,10.290358,lirot panes
648,10.290358,lanes pirot
649,10.290280,rotls manie
650,10.290280,manie rotls
651,10.290254,toile rands
652,10.290254,tails ronde
653,10.290254,ronde tails
654,10.290254,rands toile
655,10.290186,taroc silen
656,10.290186,silen taroc
657,10.290137,sarin culet
658,10.290137,salet curin
659,10.290068,soter calin
660,10.290068,calin soter
661,10.290058,toner pails
662,10.290058,pails toner
663,10.289906,tiros panel
664,10.289906,tines parol
665,10.289906,parol tines
666,10.289906,panel tiros
667,10.289837,salet noric
668,10.289806,loren ditas
669,10.289806,loran dites
670,10.289806,dites loran
671,10.289806,ditas loren
672,10.289760,roles paint
673,10.289760,rales point
674,10.289760,paint roles
675,10.289749,lines coart
676,10.289749,coart lines
677,10.289589,sanit ceorl
678,10.289589,ceorl sanit
679,10.289460,soler maint
680,10.289460,saint moler
681,10.289460,moler saint
682,10.289460,maint soler
683,10.289370,later donis
684,10.289370,donis later
685,10.289093,ports laine
686,10.289093,parte loins
687,10.289093,loins parte
688,10.289093,laine ports
689,10.288882,sorel matin
690,10.288882,satin morel
691,10.288882,sarin motel
692,10.288882,morel satin
693,10.288882,matin sorel
694,10.288879,toran sicle
695,10.288879,sicle toran
696,10.288871,tenor dalis
697,10.288871,dalis tenor
698,10.288533,senit coral
699,10.288533,coral senit
700,10.288486,toran sidle
701,10.288486,sidle toran
702,10.288225,riles donat
703,10.288225,donat riles
704,10.287772,ranis clote
705,10.287482,tules darin
706,10.287482,darin tules
707,10.287371,tired loans
708,10.287371,loans tired
709,10.286955,tored sinal
710,10.286955,tonal sired
711,10.286955,tined soral
712,10.286955,soral tined
713,10.286955,sired tonal
714,10.286955,sinal tored
715,10.286721,tarns oiled
716,10.286721,oiled tarns
717,10.286487,trois laden
718,10.286487,laden trois
719,10.286093,taels morin
720,10.285293,talis rouen
721,10.285293,rouen talis
722,10.285255,silen coart
723,10.285255,coart silen
724,10.285163,cores altin
725,10.285163,altin cores
726,10.285022,noils cerat
727,10.285022,cerat noils
728,10.284997,tarin melos
729,10.284997,melos tarin
730,10.284642,sanit borel
731,10.284642,borel sanit
732,10.284523,trina coles
733,10.284523,coles trina
734,10.284277,ratel cions
735,10.284277,cions ratel
736,10.283990,reoil cants
737,10.283990,cants reoil
738,10.283936,tails rouen
739,10.283936,rouen tails
740,10.283796,solen pairt
741,10.283796,pairt solen
742,10.283733,taler dinos
743,10.283733,dinos taler
744,10.283543,roles matin
745,10.283543,matin roles
746,10.282951,tamis loner
747,10.282951,loner tamis
748,10.282865,dorts alien
749,10.282865,alien dorts
750,10.282834,tones drail
751,10.282834,drail tones
752,10.282753,sanit poler
753,10.282753,saner polit
754,10.282753,poler sanit
755,10.282136,trine colas
756,10.282136,tolas crine
757,10.282136,crine tolas
758,10.282136,colas trine
759,10.281881,monel airts
760,10.281881,airts monel
761,10.281351,tains poler
762,10.281351,poler tains
763,10.281062,notes larid
764,10.281062,larid notes
765,10.280953,teloi carns
766,10.280953,carns teloi
767,10.280894,liane dorts
768,10.280894,dorts liane
769,10.280894,samel norit
770,10.280894,norit samel
771,10.280793,tries donal
772,10.280793,tonal dries
773,10.280793,dries tonal
774,10.280403,senit calor
775,10.280403,calor senit
776,10.280370,samen lirot
777,10.280370,lirot samen
778,10.280194,tores liman
779,10.280194,toras limen
780,10.280194,toran limes
781,10.280194,times loran
782,10.280194,loran times
783,10.280194,limes toran
784,10.279835,tores linda
785,10.279835,tinea lords
786,10.279835,lords tinea
787,10.279774,tores pinal
788,10.279774,toral pines
789,10.279774,tines poral
790,10.279774,poral tines
791,10.279774,pines toral
792,10.279406,norit claes
793,10.279406,claes norit
794,10.279236,slirt canoe
795,10.279236,canoe slirt
796,10.278904,telar coins
797,10.278904,coins telar
798,10.278865,tardo silen
799,10.278865,silen tardo
800,10.278678,lanes turio
801,10.278614,torcs alien
802,10.278614,alien torcs
803,10.278261,lenis corta
804,10.278261,corta lenis
805,10.278220,sunil caret
806,10.278220,caret sunil
807,10.278201,lanes troic
808,10.278106,donis caret
809,10.278106,caret donis
810,10.277929,telar donis
811,10.277929,donis telar
812,10.277891,toran melis
813,10.277891,melis toran
814,10.277853,morat lenis
815,10.277853,menat loris
816,10.277853,loris menat
817,10.277853,lenis morat
818,10.277724,torcs liane
819,10.277724,liane torcs
820,10.277644,teras conli
821,10.277573,tains borel
822,10.277573,borel tains
823,10.277522,relot canis
824,10.277522,relit canos
825,10.277522,canos relit
826,10.277522,canis relot
827,10.277419,morts linea
828,10.277419,linea morts
829,10.277410,trois panel
830,10.277410,panel trois
831,10.277376,toile barns
832,10.277376,tails borne
833,10.277376,borne tails
834,10.277376,barns toile
835,10.277029,litre canos
836,10.277029,canos litre
837,10.276936,sapit loren
838,10.276936,loren sapit
839,10.276888,silen croat
840,10.276888,croat silen
841,10.276751,loins baret
842,10.276751,baret loins
843,10.276749,manis lerot
844,10.276749,lerot manis
845,10.276729,norit hales
846,10.276729,hales norit
847,10.275995,toils denar
848,10.275995,denar toils
849,10.275988,toles dinar
850,10.275988,tolas diner
851,10.275988,tiles donar
852,10.275988,tiler donas
853,10.275988,donas tiler
854,10.275988,donar tiles
855,10.275988,diner tolas
856,10.275988,dinar toles
857,10.275969,lions cater
858,10.275969,later cions
859,10.275969,cions later
860,10.275969,cater lions
861,10.275900,naris motel
862,10.275852,toils nacre
863,10.275852,nacre toils
864,10.275640,loren baits
865,10.275640,baits loren
866,10.275076,rials donet
867,10.275076,donet rials
868,10.274581,tears colin
869,10.274543,ramet loins
870,10.274543,loins ramet
871,10.274531,parte lions
872,10.274531,lions parte
873,10.274378,loins dater
874,10.274378,dater loins
875,10.274196,noils derat
876,10.274196,derat noils
877,10.274120,tones clair
878,10.274120,clair tones
879,10.273798,teals morin
880,10.273708,linos cerat
881,10.273708,cerat linos
882,10.273690,siren malto
883,10.273595,train moles
884,10.273595,moles train
885,10.273566,leant doris
886,10.273566,doris leant
887,10.273075,sarin golet
888,10.273050,toile harns
889,10.273050,harns toile
890,10.272623,airts loden
891,10.272611,toner laius
892,10.272611,laius toner
893,10.272424,triol manes
894,10.272424,manes triol
895,10.272398,trone lacis
896,10.272398,lacis trone
897,10.272381,mites laron
898,10.272381,mires laton
899,10.272381,laton mires
900,10.272381,laron mites
901,10.272191,noils cater
902,10.272191,cater noils
903,10.272152,tardo lines
904,10.272152,lines tardo
905,10.272043,tiles narco
906,10.272043,narco tiles
907,10.271983,trois naled
908,10.271983,naled trois
909,10.271928,slite coran
910,10.271928,coran slite
911,10.271916,lions derat
912,10.271916,derat lions
913,10.271451,ranis motel
914,10.271354,sorda linet
915,10.271354,linet sorda
916,10.271274,donet arils
917,10.271274,arils donet
918,10.271224,trois lande
919,10.271224,lande trois
920,10.271219,riant doles
921,10.271219,doles riant
922,10.271156,toner salic
923,10.271156,taler sonic
924,10.271156,sonic taler
925,10.271156,salic toner
926,10.271034,males iortn
927,10.271034,iortn males
928,10.270671,notes carli
929,10.270671,carli notes
930,10.270627,laton cries
931,10.270627,cries laton
932,10.270504,tails drone
933,10.270504,drone tails
934,10.270443,rales minot
935,10.270288,torma lines
936,10.270288,lines torma
937,10.270224,riles canto
938,10.270160,norit bales
939,10.270160,bales norit
940,10.270091,tried salon
941,10.270091,salon tried
942,10.269900,donis carte
943,10.269900,carte donis
944,10.269744,torma silen
945,10.269744,tirma solen
946,10.269744,solen tirma
947,10.269744,silen torma
948,10.269443,tarin clues
949,10.269443,clues tarin
950,10.269272,tamer loins
951,10.269272,loins tamer
952,10.268991,naris culet
953,10.268759,talon hires
954,10.268759,hires talon
955,10.268610,tores calid
956,10.268610,toles carid
957,10.268610,talis cored
958,10.268610,cored talis
959,10.268610,carid toles
960,10.268487,tarmi solen
961,10.268487,solen tarmi
962,10.268217,parte linos
963,10.268217,linos parte
964,10.267959,toils dearn
965,10.267959,dearn toils
966,10.267700,teloi darns
967,10.267700,darns teloi
968,10.267372,maris colet
969,10.267372,colet maris
970,10.267309,toner dials
971,10.267309,dials toner
972,10.267246,latin ceros
973,10.267246,ceros latin
974,10.267210,tiles racon
975,10.267210,talon rices
976,10.267210,rices talon
977,10.267210,racon tiles
978,10.267093,snite carol
979,10.267093,carol snite
980,10.266982,saint ceorl
981,10.266982,ceorl saint
982,10.266872,trina doles
983,10.266872,doles trina
984,10.266702,liars donet
985,10.266702,donet liars
986,10.266546,telia morns
987,10.266546,morns telia
988,10.266432,salon merit
989,10.266432,merit salon
990,10.266375,rotls maine
991,10.266375,maine rotls
992,10.266306,morne litas
993,10.266306,litas morne
994,10.266225,rials conte
995,10.266225,conte rials
996,10.266176,porte nails
997,10.266176,parte noils
998,10.266176,noils parte
999,10.266176,nails porte
1000,10.266099,moran lites
1001,10.266099,mites loran
1002,10.266099,mires lotan
1003,10.266099,lotan mires
1004,10.266099,loran mites
1005,10.266099,lites moran
1006,10.265774,serta colin
1007,10.265703,sault norie
1008,10.265703,norie sault
1009,10.265649,rotes canli
1010,10.265649,rates conli
1011,10.265649,ranli cotes
1012,10.265649,cotes ranli
1013,10.265649,canli rotes
1014,10.265554,tiens carol
1015,10.265554,carol tiens
1016,10.265476,merat loins
1017,10.265476,loins merat
1018,10.265338,toran sicel
1019,10.265338,sicel toran
1020,10.265301,oaten dirls
1021,10.265301,dirls oaten
1022,10.265211,noire malts
1023,10.265211,malts noire
1024,10.264819,soral ceint
1025,10.264819,ceint soral
1026,10.264295,toran plies
1027,10.264295,plies toran
1028,10.264251,linus caret
1029,10.264251,linet carus
1030,10.264251,carus linet
1031,10.264251,caret linus
1032,10.264128,pares nilot
1033,10.264050,tenla coirs
1034,10.264050,coirs tenla
1035,10.264039,toles bairn
1036,10.264039,tairn boles
1037,10.264039,boles tairn
1038,10.264039,bairn toles
1039,10.264000,terna diols
1040,10.264000,diols terna
1041,10.263811,tules cairn
1042,10.263811,cairn tules
1043,10.263696,lenos dairt
1044,10.263696,dairt lenos
1045,10.263574,tenio marls
1046,10.263574,marls tenio
1047,10.263317,liars conte
1048,10.263317,conte liars
1049,10.263253,rites colan
1050,10.263253,riles cotan
1051,10.263253,colan rites
1052,10.263216,talis honer
1053,10.263216,honer talis
1054,10.262892,tires balon
1055,10.262892,tiles baron
1056,10.262892,tales biron
1057,10.262892,baron tiles
1058,10.262790,mains lerot
1059,10.262790,lerot mains
1060,10.262726,relot cains
1061,10.262726,cains relot
1062,10.262665,tolas hiren
1063,10.262665,tolan hires
1064,10.262665,hires tolan
1065,10.262665,hiren tolas
1066,10.262560,teian lords
1067,10.262560,lords teian
1068,10.262342,trios laden
1069,10.262342,laden trios
1070,10.262093,tarin mules
1071,10.262093,mules tarin
1072,10.261872,orlet manis
1073,10.261872,orles manit
1074,10.261872,manit orles
1075,10.261872,manis orlet
1076,10.261317,telar cions
1077,10.261317,cions telar
1078,10.261303,sunil carte
1079,10.261303,carte sunil
1080,10.261241,tules noria
1081,10.261241,noria tules
1082,10.261156,talus cerin
1083,10.261156,cerin talus
1084,10.260955,trios lance
1085,10.260955,lance trios
1086,10.260905,liens carot
1087,10.260905,carot liens
1088,10.260827,tairn holes
1089,10.260827,holes tairn
1090,10.260749,notal cires
1091,10.260749,cires notal
1092,10.260514,rated loins
1093,10.260514,loins rated
1094,10.260189,tarin lobes
1095,10.260189,tabis loren
1096,10.260189,loren tabis
1097,10.260189,lobes tarin
1098,10.260145,morts liane
1099,10.260145,liane morts
1100,10.260140,sinal poret
1101,10.260140,poret sinal
1102,10.260100,torus linea
1103,10.260100,linea torus
1104,10.260063,tries monal
1105,10.260063,trias monel
1106,10.260063,monel trias
1107,10.259909,noter dalis
1108,10.259909,dalis noter
1109,10.259790,toles nadir
1110,10.259790,nadir toles
1111,10.259770,lions baret
1112,10.259770,baret lions
1113,10.259587,rains motel
1114,10.259358,tores canid
1115,10.259358,tored canis
